lookback,batch_size,epochs,RMSE_mean,RMSE_std,MAE_mean,MAE_std,MAPE_mean,MAPE_std
5,32,100,424.12920100746334,44.606833031459566,332.1029808830492,32.563449203974905,6.141715301796965,0.6391546227379441
3,8,50,426.42289860582514,64.53736230203155,351.7747073167946,54.05690602345545,6.424385667797546,0.9839963249378264
3,32,100,426.8635312632159,47.40040399492112,340.46391772889257,38.092734328293,6.364686295974892,0.7129765959161769
11,16,100,432.0142726382433,61.109213022022296,345.1629949245323,62.8925725526824,5.99189701650009,0.969620267411
11,16,100,432.66020127671777,60.55910372640418,345.27986122183245,64.32576958066002,5.984831665715364,0.9901855545372372
9,16,100,434.7337765505025,25.09344524616167,336.5633399714053,25.072023373413536,6.022986495713687,0.3931761452069643
9,32,100,435.9837824829245,29.327345770910128,336.77576050602534,22.378851234921218,6.026382140552689,0.3998639254384093
7,32,100,438.71414885298,41.96002122294084,344.4597757591392,35.623595937716296,6.249593421149595,0.613832234854458
11,16,50,441.9885391002597,48.87659756605305,336.1005909199618,41.78556821549505,6.048833820302949,0.7891063410654906
7,16,100,442.4080871775975,43.08070104957232,339.8087033829599,37.90671916944934,6.244906586422674,0.6469257690898588
9,32,100,443.240521400509,23.87740325526333,343.9440088209762,20.033953406888266,6.141241292409487,0.3284996519769446
7,8,50,447.35520813388007,35.15419521968683,364.2484866352202,31.76021097889117,6.461720749060428,0.5421824498342264
11,16,50,448.5203948485328,69.89369887820912,344.3014575361394,63.620919374898,6.191723960875973,1.1779477759399255
5,32,100,449.8871611779928,52.03316791749824,352.0702417732008,37.60653076987516,6.511266015277891,0.7295777001569111
7,16,50,451.7159580386751,36.189091771980365,353.3728859571541,31.460193292482508,6.42152642792952,0.5293541392772515
9,8,50,454.64269130213694,45.79447505177839,366.93659875408497,48.68276347931982,6.426725194731606,0.7546483705909446
5,16,50,459.3920823315586,44.21677687659932,371.7549138849431,39.89144327182731,6.770094281701481,0.6964243778070567
9,16,50,461.3888525915607,19.067011816274658,355.90910469005314,25.49044889317361,6.392473113236913,0.3548429730500105
7,32,100,461.4043480713981,28.483389991717548,362.6324427574685,24.9672994828184,6.569270587198003,0.4234848579409691
3,16,50,464.4552373399504,56.58755945077868,373.4977847450658,42.75829581286889,6.9486170901443245,0.8290244598509908
5,8,50,465.430246776773,57.57629683239063,380.1027882339015,60.614974116230655,6.909450412962984,0.9717064438161268
9,32,50,465.9565080267148,19.327896731513267,361.26499565972216,20.26039139319874,6.458550310719763,0.3187126305148922
9,8,50,468.6087628612943,29.45817780851283,372.69051617391744,34.73027517107247,6.584324629305184,0.518405639610167
9,32,50,471.74214365325287,16.49862820300826,367.3024915109273,21.13230837823418,6.552949899985399,0.313857622917961
9,16,50,477.2028301379643,157.68578233910137,373.3937215967116,162.80373538286312,6.67540458297522,2.6709647658535807
7,8,50,483.3373531117432,53.36514492375744,397.19176155906047,56.99319174593898,7.039082842092551,0.8774075030279345
3,8,50,484.8023540605918,56.05771489410336,399.0240211531432,47.66810443246286,7.347603024037758,0.860641644059772
3,32,50,484.8510208277907,52.07096363632291,397.0441063596491,45.40376646911088,7.319200096940709,0.8119433817552847
7,16,50,485.0904332117983,23.79353457978145,377.9978325226022,31.04050824091997,6.882236991186755,0.4326007506672252
7,32,50,485.5710447400987,14.906838076576534,370.5083895317413,14.281154871958378,6.81268249104288,0.2224315812304771
5,32,50,492.8966573171684,37.550154922757926,396.4847224195076,32.655949300070574,7.246713000142132,0.5766242432888499
7,32,50,493.5957439970885,18.26128971374336,376.6417566455386,14.325986098350096,6.921243441457613,0.2446287813949924
5,16,50,508.5541037839604,38.63901105737064,417.6320445667614,36.13594657648049,7.563940905629146,0.6328550045421738
5,32,50,522.6016992388222,25.28485193674424,421.4441021543561,28.944835864620515,7.704544800028647,0.4488061626103652
3,32,50,524.380389706071,21.39025217202174,427.4749140510782,24.117412420633773,7.912388957340827,0.3592155783601422
