seed1,seed2,strategy,strategy_detail,seeding_approach,global_seed_flag,trial,final_loss,train_rmse,train_mae,train_mape,val_rmse,val_mae,val_mape,is_diagonal
321,321,same_seeds,both_layers_seed_321,global_seed,True,18,2122192.5,573.0893754427758,414.47781808035717,8.082427435394415,394.68670231327525,344.99658203125,5.589181980381715,True
321,321,same_seeds,both_layers_seed_321,global_seed,True,19,1843359.625,566.2077033401955,410.3775344122024,7.988616391680845,405.0027743133647,353.607177734375,5.7198176118800435,True
321,321,same_seeds,both_layers_seed_321,global_seed,True,20,1922666.75,523.6291923178306,403.4864443824405,7.632480980828264,534.102582282598,470.7025553385417,7.557840303194061,True
321,321,same_seeds,both_layers_seed_321,global_seed,True,21,2159313.0,525.012350077495,429.39208984375,7.9631077521973985,612.4045044603423,549.480224609375,8.823920403590874,True
321,321,same_seeds,both_layers_seed_321,global_seed,True,22,1680598.0,572.8569214676437,414.3434244791667,8.079352622767665,395.0171985386901,345.27880859375,5.593463779979437,True
321,321,same_seeds,both_layers_seed_321,global_seed,True,23,2029783.125,539.8955245222003,396.73809523809524,7.643893088084979,459.5907799741152,394.439697265625,6.339308081360201,True
321,321,same_seeds,both_layers_seed_321,global_seed,True,24,1949491.0,555.8866012080289,403.837890625,7.837920098833191,422.90801632235423,367.738037109375,5.9342039100774215,True
321,321,same_seeds,both_layers_seed_321,global_seed,True,25,1951406.875,580.7090598761914,418.74609375,8.180081994891426,384.4737083398313,336.033203125,5.453194099386231,True
321,321,same_seeds,both_layers_seed_321,global_seed,True,26,2113243.5,545.268129246015,398.27378627232144,7.696830799441377,445.5988599256515,384.541748046875,6.189141369170875,True
321,321,same_seeds,both_layers_seed_321,global_seed,True,27,1989474.75,524.3666272768954,401.52064732142856,7.609584583936201,527.0965738918767,463.3819986979167,7.440187532144707,True
321,321,same_seeds,both_layers_seed_321,global_seed,True,28,2266244.25,557.670397537872,404.8716982886905,7.862647489267085,419.5685971352772,365.16943359375,5.895234348167701,True
321,321,same_seeds,both_layers_seed_321,global_seed,True,29,1874898.125,577.9139153857187,417.20975167410717,8.144931779612431,388.08539487947036,339.259521484375,5.5021421804276684,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,0,1976627.5,670.1149627349671,479.2920386904762,9.437359082648616,323.5397435733967,265.1995442708333,4.396724446737397,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,1,2095600.0,726.321890274007,539.8290085565476,10.571510021374134,322.30874117879296,263.6102701822917,4.431854835625507,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,2,1972013.25,574.645396509193,415.3706752232143,8.102855256305705,392.504562715466,343.12158203125,5.560735422500652,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,3,2119323.25,610.2759770589544,434.8905319940476,8.540908687434925,354.0122374500083,305.14990234375,4.98464817766246,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,4,2163709.5,618.6194429476774,439.60532924107144,8.643137272675858,347.54527550688715,297.23486328125,4.864565182023915,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,5,2201069.5,628.7665519735374,445.79087611607144,8.774051275453122,340.7454095789206,287.95654296875,4.723799168259348,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,6,1917594.0,602.4670684881083,430.50172061011904,8.44484238530529,360.84102269764605,312.830322265625,5.1011716495869805,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,7,2122319.0,556.5343472999364,404.1958705357143,7.846618382036552,421.6821319218046,366.79833984375,5.919947295326874,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,8,1969183.125,632.2131216069188,448.1136532738095,8.822006816647436,338.6864161459093,284.882080078125,4.677154962087965,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,9,2082329.25,635.3308176912831,450.2090773809524,8.865199982461629,336.92899351539216,282.1318359375,4.635429639883517,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,10,2049241.25,618.8630983265451,439.75669642857144,8.646340883416382,347.36863184515374,297.0078125,4.8611204816555045,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,11,2102538.0,556.6852595127015,404.2788318452381,7.848634196174614,421.3987223792899,366.58056640625,5.916643346156313,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,12,2115741.25,583.0677729153043,420.01841517857144,8.20919163969001,381.5394232275969,333.361328125,5.412657754405719,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,13,2123149.5,583.9410130691077,420.48414248511904,8.21984708898306,380.478448647209,332.38330078125,5.397819614969321,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,14,1954724.5,643.239499590343,456.18777901785717,8.98548976608222,332.9045363833025,276.1018880208333,4.545203628733038,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,15,2089472.875,624.9285977638845,443.47886439732144,8.725118704948674,343.1853919902653,291.424560546875,4.77641418840264,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,16,2094873.25,587.9016393076461,422.5625930059524,8.267400289797122,375.83112291643243,328.0185546875,5.331599880360255,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,17,1851977.25,549.3406019661858,400.2158900669643,7.748575412038303,436.250416232733,377.744384765625,6.086015188894245,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,18,1879397.25,573.0434915683844,414.45131138392856,8.081820984461114,394.751844699778,345.05224609375,5.590026487568809,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,19,2187048.25,614.3475869299274,437.1176525297619,8.589657930805583,350.75345174432795,301.25244140625,4.9255178586503146,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,20,2026363.25,600.1939386738876,429.1924293154762,8.416183424579051,362.9792428098231,315.12158203125,5.135933491476793,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,21,2053385.125,615.622589477659,437.8071056547619,8.604749308952526,349.7736837527047,300.0458984375,4.907212794972163,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,22,2193886.25,659.9577154542012,470.3052222842262,9.262902984100261,326.3318837477911,267.9331868489583,4.430053318732422,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,23,1799891.0,679.975457184662,488.3599330357143,9.611842111440257,321.6426315742905,263.5833333333333,4.381261347086864,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,24,1955058.0,600.7693506256246,429.5252976190476,8.423469549277272,362.43133453021,314.5390625,5.127095797843433,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,25,1896928.375,595.2901969066759,426.3140811011905,8.353179516459319,367.8369526654066,320.15869140625,5.212353983951023,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,26,1794166.25,557.3861841327448,404.6787109375,7.858232100893028,420.09307937513677,365.57470703125,5.901382953126368,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,27,2226378.25,584.5465738056812,420.80547805059524,8.227198976613114,379.75055917837244,331.70849609375,5.387581817315251,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,28,2035915.875,577.9453139626767,417.22719029017856,8.145330760489603,388.04398614125415,339.222900390625,5.501586583594053,True
321,321,same_seeds,both_layers_seed_321,layer_specific_same,False,29,2024205.25,645.6952944085266,458.18275669642856,9.025053372740274,331.7778530559559,274.7054036458333,4.525082234006242,True
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,0,1756613.25,739.3926373338398,555.7962239583334,10.864439092728153,325.01723057529557,266.7150065104167,4.496042603544844,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,1,1838515.5,598.4357562360693,428.16913132440476,8.393784545844165,364.68176639008226,316.912353515625,5.163102176640543,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,2,1766221.125,576.4384739972054,416.38548642113096,8.126073283484695,390.05332161863925,340.990478515625,5.528403390763181,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,3,1891141.625,593.7474405924863,425.5372721354167,8.335458447825397,369.43711276779743,321.771728515625,5.236826172482294,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,4,1962764.375,578.5065262706187,417.5381789434524,8.152445919465869,387.30711278307706,338.56982421875,5.4916784400612615,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,5,1988162.625,615.3420824323757,437.6557384672619,8.601436046044912,349.98759820889205,300.310791015625,4.911231612068642,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,6,2091380.75,638.2230795392263,452.33816964285717,8.908291944874613,335.3860166609697,279.60546875,4.597100866321899,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,7,1994366.75,637.9468943002736,452.1322544642857,8.904136477445586,335.52977124475984,279.845703125,4.60074558155041,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,8,1714452.375,593.375174129748,425.3509114583333,8.331194672184667,369.8285444453004,322.1630859375,5.242763650644189,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,9,1967821.25,600.8667074082922,429.5815197172619,8.424700189785817,362.33907976308734,314.440673828125,5.125603094350456,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,10,1973385.25,590.5427060296121,423.9195498511905,8.298446321786257,372.87605010296244,325.1689453125,5.288367038747267,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,11,1949989.25,660.2845621530231,470.5850306919643,9.26837117363997,326.2283341633679,267.8441569010417,4.42896785578215,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,12,2180882.75,555.281345123043,403.5005580357143,7.829723509283022,424.0675743625897,368.62353515625,5.94763824151422,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,13,2094195.25,548.814365828292,399.97293526785717,7.7421022245634425,437.4077065082405,378.5947265625,6.098916147370773,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,14,1999262.25,587.2624624428598,422.2307942708333,8.25980901364077,376.56328374250853,328.71533203125,5.342171036114493,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,15,1992541.375,599.2297793519165,428.6324404761905,8.403925878670144,363.9075505156023,316.1015625,5.150801262744318,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,16,2114434.25,631.2741389316558,447.47823660714283,8.808908915677948,339.2351616832202,285.716064453125,4.689807753978812,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,17,1944154.75,598.6154994395235,428.27418154761904,8.396083980839034,364.50573326175333,316.728515625,5.160313080535798,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,18,1816832.625,634.9693795715765,449.9672619047619,8.860215418275347,337.12768994159774,282.44921875,4.64024481244151,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,19,1968081.5,620.2770139741395,440.63218470982144,8.664870154570444,346.356860574251,295.694580078125,4.841196779202089,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,20,2146332.0,648.0890195596486,460.11356026785717,9.063344303939399,330.73429620100006,273.3538411458333,4.505608100927999,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,21,2111790.75,573.9187561010626,414.9551711309524,8.093348871938915,393.5171130157969,343.994140625,5.57397344305624,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,22,1794286.625,629.5857926237849,446.3305431547619,8.785251407193833,340.2447892839237,287.222412109375,4.712661303734822,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,23,2115527.25,627.7617526128262,445.18866257440476,8.761305727345661,341.3690625320066,288.85986328125,4.737503890155171,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,24,1972681.5,664.3590009072515,474.05398995535717,9.3361637282351,325.0147466096742,266.7403971354167,4.415510694909639,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,25,1997677.875,727.4854201857005,541.262462797619,10.597807682494091,322.50886498029047,263.8889973958333,4.437617282353607,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,26,1972359.625,637.5725793471504,451.85288783482144,8.898498724378767,335.7258050138167,280.171630859375,4.605690393369579,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,27,2100652.75,578.4218234105916,417.4913271949405,8.151373990842528,387.4179337855108,338.668212890625,5.49317114355424,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,28,1954345.5,591.4432719801935,424.37725539434524,8.308918239875808,371.8936981777906,324.207763671875,5.273784473854332,False
321,100,different_seeds,layer1_321_layer2_100,layer_specific_different,False,29,1854320.875,657.2162844609542,467.9491024925595,9.216858229036461,327.2371078550985,268.682861328125,4.439193432715874,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,0,1855410.625,553.1881061497396,402.31166294642856,7.800835446360556,428.187686878643,371.744384765625,5.994986203674847,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,1,2188389.25,550.2926484151662,400.6499720982143,7.76014091466709,434.19161526111833,376.22509765625,6.062965328257025,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,2,1816619.625,572.1319860756174,413.92257254464283,8.069723884265208,396.05556331790643,346.16259765625,5.606872183564,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,3,2020993.25,550.4993224858543,400.74330357142856,7.762627599950285,433.75045882465525,375.8984375,6.058009404501184,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,4,1997308.125,628.5204521254085,445.6435779389881,8.770933783280892,340.89717258641093,288.177490234375,4.727151269155487,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,5,2127108.75,630.3731880650478,446.8666294642857,8.796301802566802,339.770242094467,286.518798828125,4.701986436571643,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,6,2056867.625,638.4964153847377,452.54178292410717,8.912400958907588,335.24448557636885,279.367919921875,4.593496894861187,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,7,1894640.875,621.7221356302701,441.5219959077381,8.683702563084896,345.3459678424271,294.35986328125,4.820947126606287,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,8,1959927.125,594.3394073831462,425.83279854910717,8.342219843757231,368.8189434514783,321.151123046875,5.2274106581419755,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,9,1756264.0,673.3663838837044,482.2451636904762,9.494342723906419,322.82767370997544,264.3382161458333,4.386223039181939,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,10,1969068.5,557.3868677418204,404.6791759672619,7.858242740383087,420.09181446985116,365.57373046875,5.901368137210804,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,11,2139343.25,581.6670387757409,419.26541573660717,8.191963645413654,383.26973892127955,334.942626953125,5.4366484256811916,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,12,1847236.75,592.2823083388233,424.80147879464283,8.318624114681187,370.98977950851105,323.31689453125,5.260268654881936,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,13,2137911.75,555.211081812083,403.46121651785717,7.828767579484369,424.20308322056906,368.726806640625,5.949205024585011,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,14,2013161.5,573.7030764356444,414.83135695684524,8.090516107710982,393.81983030826825,344.254150390625,5.577918180574903,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,15,2148935.75,546.8375902063086,399.03976004464283,7.717239088749864,441.88546607119446,381.86083984375,6.1484679769714035,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,16,2197598.5,584.2419485801007,420.6439964657738,8.223504413690485,380.11592260256174,332.047607421875,5.39272664399452,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,17,2109896.75,533.5204869757381,396.73809523809524,7.607101273575062,479.8582198813815,412.3187662760417,6.619521688261848,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,18,2035005.0,558.742427095587,405.5934244791667,7.879159977837043,417.6152649324928,363.65380859375,5.872240047213842,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,19,1894441.25,551.2942665218036,401.20396205357144,7.773920259831059,432.07220930168205,374.652099609375,6.039100592263837,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,20,1840747.5,550.8411279760674,400.9340587797619,7.767362084238395,433.0252686817644,375.360595703125,6.049849539004832,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,21,1888779.5,557.4745903723008,404.7388160342262,7.85960725498302,419.92963407876346,365.448486328125,5.899467996039844,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,22,2057333.625,543.7748279582895,397.5220424107143,7.676801646005667,449.2756446350204,387.1728515625,6.229059149676632,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,23,1976358.0,559.7307586422778,406.2503952752976,7.894190917416427,415.84842519496345,362.274169921875,5.851308862502139,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,24,2127541.0,635.6110876619022,450.3963913690476,8.869061102565922,336.7758219629778,281.885986328125,4.631699733140518,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,25,1955715.625,548.0712808743075,399.6260463169643,7.732859858409988,439.0662069052425,379.808837890625,6.117336034394539,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,26,2098263.25,566.6645118545119,410.65806361607144,7.995034664058312,404.2819909743112,353.01806640625,5.710879910816632,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,27,2078699.25,681.5938104099604,490.04124813988096,9.643618906938393,321.4050083464662,263.5833333333333,4.383086532818473,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,28,2107824.75,589.9651997234615,423.62472098214283,8.29170088508951,373.5126985062003,325.7880859375,5.297760329214243,False
321,200,different_seeds,layer1_321_layer2_200,layer_specific_different,False,29,2183876.0,656.0204174441549,466.9160621279762,9.196669913176422,327.65268748488234,269.0115559895833,4.443200914302844,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,0,2030317.0,614.8955018044848,437.4143880208333,8.59615314758392,350.3300653663114,300.733154296875,4.917639495549661,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,1,1907254.5,663.7025464045072,473.4974423363095,9.325287329296888,325.20067250875104,266.91748046875,4.417669714452409,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,2,2063853.375,665.5042647069557,475.0660342261905,9.355813898361887,324.69912552396147,266.43212890625,4.4117522546394135,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,3,1832627.0,614.0092203802725,436.9340587797619,8.585639263536992,351.01668894499187,301.57373046875,4.930392294870559,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,4,2053971.0,596.7986259810147,427.2076357886905,8.37273845555911,366.30616551567226,318.594970703125,5.188629999155684,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,5,2005578.75,661.1025607899409,471.2842959449405,9.282036649144143,325.9732384086064,267.6216634114583,4.426255190602953,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,6,1942312.25,577.9047065736727,417.2046363467262,8.144814745221792,388.09754322654663,339.270263671875,5.5023051554988625,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,7,1886527.625,616.7109913053488,438.4145740327381,8.617935534850407,348.95236340524224,299.02099609375,4.891663491588739,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,8,2124133.75,688.9326150091819,497.59593563988096,9.786402231221215,320.580068474992,263.5833333333333,4.391287677147457,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,9,1958653.25,639.2800851998112,453.1245814732143,8.924162114181813,334.8427791793214,278.68798828125,4.583181313650411,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,10,1883985.75,566.3445461232807,410.46170479910717,7.990542139381336,404.78628409084604,353.430419921875,5.717135931163131,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,11,2013818.0,648.2388866018996,460.2340029761905,9.06573287599638,330.67073789007884,273.26953125,4.50439331276151,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,12,1745964.5,643.1722040417217,456.1329055059524,8.984401536341975,332.9362178214703,276.1402994791667,4.54575708434557,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,13,1979242.625,586.4141461621075,421.78831845238096,8.249685538850619,377.54546354937474,329.64453125,5.356268379772739,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,14,2101387.25,631.5404645051619,447.6586681547619,8.812628167416943,339.07859722817255,285.479248046875,4.686214894454772,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,15,2266811.25,581.3102691295742,419.0724283854167,8.187548257039602,383.71614435015783,335.347900390625,5.442797030639858,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,16,2031944.0,657.4791115838095,468.1757114955357,9.221286762795312,327.14746523135125,268.6107584635417,4.438314346633662,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,17,2169307.0,623.7009649603947,442.7324451264881,8.709321114780888,343.999294425713,292.544189453125,4.793400635595679,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,18,2033021.625,542.9754229433446,397.19210379464283,7.66724267698026,451.30632201217446,388.616455078125,6.250960776857714,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,19,2080274.75,623.2374543536233,442.4497302827381,8.703337596655846,344.31086955709,292.96826171875,4.799834446928936,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,20,1876600.875,637.9328669663154,452.12179129464283,8.903925325645332,335.5370925712502,279.85791015625,4.600930780494949,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,21,2105396.25,590.0909573641071,423.6890113467262,8.293171794590023,373.37361342744475,325.653076171875,5.295712028887648,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,22,1844167.375,659.2872442709167,469.7305152529762,9.251671702659928,326.5472050157753,268.1160481770833,4.432282784225347,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,23,1918352.875,654.0890865116072,465.2407924107143,9.163930752769572,328.35069170215274,270.005859375,4.4573683469035,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,24,2026598.25,680.0555402717714,488.4432663690476,9.61341710846785,321.6303922772214,263.5833333333333,4.381351811278014,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,25,2082480.875,593.6119574512553,425.46949404761904,8.333907742149448,369.5793299191875,321.9140625,5.238985592175611,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,26,1932156.5,608.6484868408036,433.98902529761904,8.52117568751879,355.37146571662026,306.7275390625,5.008583289254572,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,27,1921917.625,632.7678570746152,448.48809523809524,8.829725222575885,338.3664817569295,284.390625,4.669698852580859,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,28,1878421.875,553.3604391281715,402.41090029761904,7.803246739729739,427.84181468015925,371.48388671875,5.9910340581984025,False
321,300,different_seeds,layer1_321_layer2_300,layer_specific_different,False,29,1855715.25,597.2985367353903,427.50213913690476,8.379184813160931,365.8060940137548,318.07958984375,5.180810899717281,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,0,1880838.75,595.0593404853105,426.1908714657738,8.350412251101863,368.0741591671933,320.399169921875,5.216002403158424,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,1,1867584.375,594.0240788788111,425.67550223214283,8.338621036245124,369.14757840914365,321.4814453125,5.232422141581177,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,2,1689432.375,667.4774470585538,476.8802083333333,9.390820288711305,324.18125770765596,265.9029947916667,4.405300993119613,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,3,1949995.25,676.7028393287758,485.2532552083333,9.55238700172203,322.1859676571311,263.5833333333333,4.377551255122455,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,4,2067591.75,606.0688861581706,432.5462239583333,8.489594337297083,357.5940065128245,309.25244140625,5.046889838942844,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,5,2182704.0,585.4469839971305,421.2808547247024,8.238075195324864,378.6799911703792,330.710205078125,5.372436247630919,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,6,1936515.875,593.9870597921316,425.65701729910717,8.33819811651532,369.1862568998765,321.520263671875,5.233011074224811,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,7,2040720.25,641.8805577863137,455.0775204613095,8.96347155841413,333.5527091424836,276.8790690104167,4.556401724283207,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,8,2045701.875,641.7942302271222,455.0068359375,8.96206977095212,333.59448411954554,276.9285481770833,4.557114650156977,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,9,2149292.0,631.1215917995816,447.37481398809524,8.806777055918277,339.32516928619174,285.851806640625,4.691867166242077,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,10,1944978.625,563.3836230709402,408.6137927827381,7.948263465763507,409.58306746307676,357.31103515625,5.776010675631813,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,11,2014984.0,552.0430109205292,401.64574032738096,7.784654696104368,430.51775108804367,373.492431640625,6.0215066925327125,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,12,1944636.125,610.6587632395933,435.1016090029762,8.54552893331439,353.69730250803747,304.780517578125,4.979044057600735,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,13,1852987.25,614.1068751078311,436.98707217261904,8.58679966897929,350.9405776598011,301.48095703125,4.928984782892068,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,14,1813222.75,595.0139075839115,426.16831752232144,8.349896235834052,368.12093406325147,320.446533203125,5.216720975063232,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,15,1624908.375,651.1375664130778,462.6636904761905,9.113567427539127,329.4821753998993,271.6458333333333,4.480998087377533,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,16,1946064.25,598.4870598031845,428.1991257440476,8.39444109102862,364.6314754593296,316.85986328125,5.16230582117903,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,17,2062389.875,656.6426062636857,467.4539388020833,9.207181432922313,327.43488975550486,268.8404134114583,4.441114325103192,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,18,2104809.75,600.3011259721682,429.2545107886905,8.417542320425955,362.87683439771166,315.012939453125,5.134285220870405,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,19,2069489.25,623.6072369728928,442.6753162202381,8.708112010082045,344.06210939510487,292.6298828125,4.794700732186338,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,20,1867486.25,650.5629948000635,462.1595749627976,9.103715689346469,329.71163975606703,271.9666341145833,4.485620379802535,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,21,1933100.125,628.0438200358701,445.3579334077381,8.764888259786678,341.19291411259235,288.60595703125,4.733651752108778,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,22,2160290.5,618.4576613288056,439.50474330357144,8.641008421667642,347.662936460966,297.3857421875,4.866854240978405,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,23,2032696.25,706.5772231804247,516.077380952381,10.133866345982423,320.21479972774677,263.5833333333333,4.410542061456891,False
321,400,different_seeds,layer1_321_layer2_400,layer_specific_different,False,24,2076013.875,633.0971106107382,448.7100074404762,8.834299518786832,338.1780787507896,284.099365234375,4.665280005764179,False
