config,mean_rmse,median_rmse,std_rmse,cv_rmse,mean_median_diff,mean_median_ratio,rank_by_mean,rank_by_median,rank_difference
lookback_7_bs_16_epochs_50,2254.524130098023,2210.913858113023,1292.2999777191762,0.573202992359629,43.610271985000054,1.0197249982512755,123.0,171.0,48.0
lookback_24_bs_16_epochs_200,2220.916821057768,2211.177100956952,1250.3881055714105,0.5630053740490296,9.739720100816157,1.0044047670793086,117.0,172.0,55.0
lookback_12_bs_32_epochs_50,2410.947624699756,2220.2481359623807,1645.929451259442,0.6826898412877863,190.6994887373753,1.085891070303597,152.0,173.0,21.0
lookback_3_bs_48_epochs_200,2047.170593745711,2237.279460935354,1174.0587180708565,0.5735031177458834,190.1088671896432,0.9150267677734979,95.0,174.0,79.0
lookback_6_bs_48_epochs_50,2788.1805035990965,2238.36191911817,2261.381704172644,0.8110600089390054,549.8185844809263,1.2456343542055675,190.0,175.0,15.0
lookback_12_bs_48_epochs_150,2266.3815997827232,2244.8490545171844,1276.026625592161,0.5630237316233475,21.53254526553883,1.0095919791231442,124.0,176.0,52.0
lookback_6_bs_16_epochs_150,2596.2101368001536,2254.38311938592,3037.6348157801067,1.1700265601474047,341.8270174142335,1.1516277399678831,176.0,177.0,1.0
lookback_3_bs_8_epochs_100,1896.7032171247224,2265.2085102976057,1100.4421849472265,0.5801868078314458,368.5052931728833,0.8373194822915138,70.0,178.0,108.0
lookback_4_bs_32_epochs_50,2543.398567613803,2270.1842580028124,1638.7027477323086,0.6442964813295963,273.21430961099077,1.120348957864482,171.0,179.0,8.0
lookback_6_bs_16_epochs_50,2343.6878960294043,2275.148471454334,1496.4432943816564,0.6384993910310666,68.53942457507037,1.030125253553786,139.0,180.0,41.0
lookback_24_bs_8_epochs_100,2348.9422303820684,2277.248727648249,1660.4216653829012,0.706880588167051,71.69350273381951,1.0314825086356985,141.0,181.0,40.0
lookback_9_bs_32_epochs_50,3008.506605779666,2284.4475696602094,3557.40207235347,1.182447818302714,724.0590361194568,1.3169514790952956,197.0,182.0,15.0
lookback_3_bs_48_epochs_100,2319.312362930982,2285.667671043123,2479.7688099238903,1.0691827670810734,33.64469188785915,1.0147198528964207,133.0,183.0,50.0
lookback_3_bs_16_epochs_50,2382.7348160966576,2292.5663702342385,1708.86615201575,0.7171868814235803,90.16844586241905,1.0393307897355253,145.0,184.0,39.0
lookback_1_bs_16_epochs_200,2276.440458927512,2296.830084705281,717.5131064348226,0.31519080748233624,20.389625777769197,0.9911227104200938,127.0,185.0,58.0
lookback_10_bs_16_epochs_100,2226.413225383456,2298.1386784442548,1368.9111925883592,0.6148504585677671,71.72545306079883,0.9687897628922228,118.0,186.0,68.0
lookback_3_bs_32_epochs_150,2516.681215140065,2319.9291856971804,1355.1542711448328,0.5384687830116824,196.75202944288458,1.0848094979173932,168.0,187.0,19.0
lookback_7_bs_48_epochs_100,3645.0114457638174,2342.849357804808,4977.478406744137,1.3655590608717825,1302.1620879590096,1.5558027380723716,208.0,188.0,20.0
lookback_5_bs_16_epochs_50,2680.8103309572043,2348.054547918656,2590.424426073271,0.9662841105018943,332.7557830385481,1.1417155250219833,185.0,189.0,4.0
lookback_4_bs_32_epochs_150,2155.171247351355,2357.075332082623,1278.343197313496,0.5931515645842733,201.90408473126809,0.9143412677638634,113.0,190.0,77.0
lookback_11_bs_16_epochs_50,3387.2540092981967,2370.3516960339443,3374.69758715626,0.9962930379276344,1016.9023132642524,1.4290090432427078,204.0,191.0,13.0
lookback_3_bs_48_epochs_50,3815.8645204261193,2384.1365625248814,4197.542928180982,1.1000240982644323,1431.727957901238,1.6005226296202553,213.0,192.0,21.0
lookback_1_bs_48_epochs_100,2511.889942434087,2384.52459944577,1261.4768415256551,0.5022022741582584,127.36534298831702,1.0534133063747466,167.0,193.0,26.0
lookback_2_bs_32_epochs_100,2377.372442385697,2393.752360863673,1086.6685551296057,0.45708805896611304,16.379918477975934,0.9931572209616261,143.0,194.0,51.0
lookback_6_bs_48_epochs_100,2793.6562503229725,2419.1604735508054,1717.8563482767568,0.6149132872300078,374.4957767721671,1.1548040243161248,191.0,195.0,4.0
lookback_7_bs_32_epochs_150,2545.4398075420977,2429.20330287008,2571.08586639514,1.0100752957414485,116.23650467201787,1.0478496404704727,172.0,196.0,24.0
lookback_4_bs_48_epochs_50,3661.965823025491,2449.9628145728025,3934.2459200786247,1.0743535331053904,1212.0030084526884,1.494702613951316,209.0,197.0,12.0
lookback_10_bs_16_epochs_50,3662.3061821727542,2456.775893035962,5793.992771355452,1.582061270452822,1205.5302891367924,1.490696075516704,210.0,198.0,12.0
lookback_1_bs_32_epochs_50,2434.940966297727,2464.9952368904583,1203.7378312694798,0.49436017050538034,30.054270592731427,0.9878075745774486,155.0,199.0,44.0
lookback_10_bs_32_epochs_150,2669.0313145115656,2467.841416152068,1476.4755377225931,0.5531877912765475,201.18989835949742,1.0815246462121535,183.0,200.0,17.0
lookback_1_bs_48_epochs_150,2399.7386087895816,2476.910258948996,884.9630269803007,0.3687747589420468,77.17165015941464,0.968843582491293,148.0,201.0,53.0
lookback_4_bs_48_epochs_150,2472.194863068344,2477.9866517886567,1500.4638753218794,0.6069359247270626,5.791788720312525,0.9976627038260549,162.0,202.0,40.0
lookback_2_bs_48_epochs_150,2462.619077777887,2479.2881168043195,985.6930247709593,0.40026207612278664,16.66903902643253,0.9932766833699352,159.0,203.0,44.0
lookback_2_bs_48_epochs_50,6867.707305011181,2498.395310042005,20700.16514705481,3.0141303680706453,4369.311994969176,2.7488473410941987,222.0,204.0,18.0
lookback_3_bs_32_epochs_200,2328.3560251257795,2532.801370224636,1160.2944706579035,0.4983320669764082,204.44534509885625,0.9192809402654722,137.0,205.0,68.0
lookback_4_bs_48_epochs_200,2402.123764387697,2537.310007540347,1203.2973150896685,0.500930606877531,135.18624315265015,0.9467206440084557,149.0,206.0,57.0
lookback_8_bs_48_epochs_100,2995.003825838105,2542.017960075649,2682.0434921190176,0.8955058651280653,452.9858657624559,1.178199317580343,195.0,207.0,12.0
lookback_1_bs_8_epochs_100,2449.1996736155515,2546.136689775675,1195.6288175480752,0.48817123014844555,96.93701616012368,0.9619278035820362,157.0,208.0,51.0
lookback_1_bs_48_epochs_50,3361.398809365659,2575.906003522826,3595.7058138470125,1.0697052083878051,785.4928058428331,1.3049384584563988,203.0,209.0,6.0
lookback_1_bs_16_epochs_100,2320.8983188821758,2578.5380699072984,1085.5538845575368,0.4677300490615103,257.6397510251227,0.9000830144678124,134.0,210.0,76.0
lookback_3_bs_8_epochs_50,2667.2740376367865,2622.0382536285383,1435.841415867293,0.5383179214459168,45.235784008248174,1.0172521449470266,182.0,211.0,29.0
lookback_24_bs_32_epochs_50,18457.156090045813,2625.217687076911,75051.70137631032,4.0662657350980895,15831.938402968903,7.030714512135265,224.0,212.0,12.0
lookback_2_bs_16_epochs_150,2671.2306999954376,2627.504764078497,1750.2692744760964,0.6552295443740916,43.72593591694067,1.0166416200323336,184.0,213.0,29.0
lookback_24_bs_48_epochs_50,6006.321306173282,2653.277131191164,12122.705342611907,2.01832448260006,3353.0441749821184,2.2637368843098575,219.0,214.0,5.0
lookback_1_bs_8_epochs_50,2787.4320055090857,2654.0180298096566,2455.2387824417788,0.8808246362922003,133.4139756994291,1.050268677228616,189.0,215.0,26.0
lookback_2_bs_32_epochs_50,2432.743264248873,2658.247023412925,1261.184280048202,0.5184206235743507,225.5037591640521,0.915168245397101,154.0,216.0,62.0
lookback_1_bs_32_epochs_150,2348.595489841376,2739.644369843114,1217.9523480157798,0.5185875359481509,391.04888000173787,0.8572629045191981,140.0,217.0,77.0
lookback_4_bs_16_epochs_50,2828.67867069286,2809.311682402268,1992.8360149291727,0.7045112743191311,19.366988290591962,1.0068938553211835,192.0,218.0,26.0
lookback_24_bs_8_epochs_50,3147.3716139643325,2868.330178691762,1714.202970934909,0.5446458763653116,279.04143527257065,1.097283582394214,199.0,219.0,20.0
lookback_12_bs_48_epochs_50,3788.712745987736,2899.667801577684,3756.5049242262,0.991499006675646,889.0449444100523,1.3066023438706775,212.0,220.0,8.0
lookback_2_bs_48_epochs_100,2694.7905969642165,3097.682036988207,1322.761127312016,0.49085859539593035,402.8914400239905,0.8699377679138073,186.0,221.0,35.0
lookback_11_bs_48_epochs_50,5205.36978790713,3240.0651077364937,7050.254658847755,1.3544195602061886,1965.304680170636,1.606563329692963,218.0,222.0,4.0
lookback_8_bs_32_epochs_100,4021.22713013817,3372.9708010640547,4231.29479776718,1.0522396922209645,648.2563290741155,1.1921915033683699,215.0,223.0,8.0
lookback_18_bs_48_epochs_50,4010.9935590186874,3478.3255325211185,2622.1463586215687,0.6537398577281913,532.6680264975689,1.1531392106682685,214.0,224.0,10.0
