Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,LSTM_Mean,LSTM_CI_Lower,LSTM_CI_Upper,LSTM_PI_Lower,LSTM_PI_Upper,Dataset,Horizon,Horizon_Months
2022-08-01,9325.0,7602.377909313761,7602.377909313761,7602.377909313761,5674.072958630892,9530.68285999663,6291.9595,2952.587,9631.332,4120.4634,8463.455,Test,2020-2023,48
2022-09-01,8977.0,7295.383741939206,7295.383741939205,7295.383741939207,5367.078791256336,9223.688692622074,5903.5854,2635.7886,9171.383,3732.0894,8075.0815,Test,2020-2023,48
2022-10-01,9245.0,7457.107239069786,7457.1072390697855,7457.107239069787,5528.802288386917,9385.412189752655,7777.7383,4072.796,11482.681,5606.242,9949.234,Test,2020-2023,48
2022-11-01,9026.0,7436.474033849752,7436.474033849751,7436.474033849753,5508.169083166883,9364.77898453262,8102.3594,3492.2231,12712.496,5930.8633,10273.855,Test,2020-2023,48
2022-12-01,9733.0,7643.9245546947,7643.924554694699,7643.924554694702,5715.619604011831,9572.229505377569,8311.922,2882.5522,13741.291,6140.426,10483.418,Test,2020-2023,48
2023-01-01,9485.0,7634.023827781579,7634.023827781579,7634.023827781579,5705.7188770987095,9562.328778464447,7699.8765,2785.124,12614.629,5528.3804,9871.373,Test,2020-2023,48
2023-02-01,8634.0,7210.073807986928,7210.073807986928,7210.073807986928,5281.768857304059,9138.378758669796,6904.2827,2713.1055,11095.46,4732.7866,9075.779,Test,2020-2023,48
2023-03-01,9721.0,7877.591392128472,7877.59139212847,7877.591392128474,5949.286441445603,9805.89634281134,9870.182,2865.2627,16875.102,7698.6855,12041.678,Test,2020-2023,48
2023-04-01,9417.0,7537.4313116149115,7537.431311614911,7537.431311614912,5609.126360932042,9465.73626229778,9248.93,2767.6924,15730.167,7077.4336,11420.426,Test,2020-2023,48
2023-05-01,9674.0,7776.660845249197,7776.660845249197,7776.660845249197,5848.355894566328,9704.965795932067,7408.6885,2879.8774,11937.5,5237.1924,9580.185,Test,2020-2023,48
2023-06-01,9064.0,7750.762708363456,7750.762708363455,7750.762708363457,5822.457757680587,9679.067659046324,7674.2905,3029.6064,12318.975,5502.7944,9845.787,Test,2020-2023,48
2023-07-01,9551.0,8002.926576575528,8002.926576575526,8002.92657657553,6074.621625892659,9931.231527258396,7215.3774,2054.523,12376.232,5043.8813,9386.873,Test,2020-2023,48
2023-08-01,9350.0,7998.519310394424,7998.519310394422,7998.519310394426,6070.214359711555,9926.824261077292,9079.683,1851.6001,16307.766,6908.1865,11251.179,Test,2020-2023,48
2023-09-01,8211.0,7695.386959765774,7695.386959765774,7695.386959765774,5767.082009082905,9623.691910448642,7634.954,2861.3926,12408.516,5463.458,9806.45,Test,2020-2023,48
2023-10-01,8199.0,7845.8883513585415,7845.8883513585415,7845.8883513585415,5917.583400675672,9774.19330204141,7319.907,2683.9746,11955.84,5148.411,9491.403,Test,2020-2023,48
2023-11-01,7798.0,7816.6849123937845,7816.684912393784,7816.684912393785,5888.379961710915,9744.989863076653,7772.3257,3470.2002,12074.451,5600.8296,9943.822,Test,2020-2023,48
2023-12-01,8030.0,8032.269402896976,8032.269402896976,8032.269402896976,6103.964452214107,9960.574353579845,8108.1787,3739.2627,12477.095,5936.6826,10279.675,Test,2020-2023,48
