Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,TCN_Mean,TCN_CI_Lower,TCN_CI_Upper,TCN_PI_Lower,TCN_PI_Upper,Dataset,Horizon,Horizon_Months
2018-06-01,5981.0,5804.111875426256,5804.111875426255,5804.111875426257,3379.9331097747877,8228.290641077725,5739.2314,5326.8677,6151.595,2736.7258,8741.737,Train,2020-2023,48
2018-07-01,6104.0,6072.722326955382,6072.7223269553815,6072.722326955383,3648.543561303914,8496.901092606851,5709.026,5295.919,6122.133,2706.5203,8711.531,Train,2020-2023,48
2018-08-01,5991.0,6014.555658397906,6014.555658397906,6014.555658397906,3590.3768927464375,8438.734424049375,5925.851,5519.6455,6332.0566,2923.3455,8928.356,Train,2020-2023,48
2018-09-01,5670.0,5916.752688999301,5916.752688999301,5916.752688999301,3492.573923347833,8340.93145465077,5801.0215,5359.441,6242.602,2798.5159,8803.527,Train,2020-2023,48
2018-10-01,5709.0,5475.946079768534,5475.946079768533,5475.946079768535,3051.767314117066,7900.124845420003,5671.0728,5283.3574,6058.788,2668.5671,8673.578,Train,2020-2023,48
2018-11-01,5416.0,5687.687115282477,5687.687115282476,5687.687115282478,3263.5083496310085,8111.865880933945,5637.6826,5237.217,6038.1484,2635.177,8640.188,Train,2020-2023,48
2018-12-01,5793.0,5811.278215129182,5811.278215129182,5811.278215129182,3387.0994494777137,8235.456980780651,5436.6567,5091.0713,5782.242,2434.1511,8439.162,Train,2020-2023,48
2019-01-01,5750.0,5718.458649500855,5718.458649500855,5718.458649500855,3294.279883849387,8142.637415152323,5588.279,5214.1875,5962.37,2585.7732,8590.784,Train,2020-2023,48
2019-02-01,5399.0,5267.738013640288,5267.738013640287,5267.738013640289,2843.5592479888196,7691.916779291756,5516.5366,5149.331,5883.742,2514.031,8519.042,Train,2020-2023,48
2019-03-01,6123.0,5981.557058528465,5981.557058528465,5981.557058528465,3557.3782928769965,8405.735824179934,5389.017,5037.6504,5740.384,2386.5115,8391.522,Train,2020-2023,48
2019-04-01,5730.0,5873.147123087458,5873.147123087457,5873.147123087459,3448.968357435989,8297.325888738926,5750.2505,5319.3525,6181.1484,2747.7449,8752.756,Train,2020-2023,48
2019-05-01,6015.0,5910.126560974204,5910.126560974204,5910.126560974204,3485.9477953227356,8334.305326625672,5593.753,5218.734,5968.772,2591.2473,8596.259,Train,2020-2023,48
2019-06-01,5989.0,6027.729960717401,6027.7299607174,6027.729960717402,3603.5511950659325,8451.908726368869,5782.5513,5344.911,6220.1914,2780.0457,8785.057,Train,2020-2023,48
2019-07-01,6333.0,6105.314685839513,6105.314685839513,6105.314685839513,3681.1359201880446,8529.493451490982,5729.4414,5307.012,6151.8706,2726.9358,8731.947,Train,2020-2023,48
2019-08-01,6388.0,6206.31918870199,6206.319188701989,6206.319188701991,3782.140423050522,8630.49795435346,6095.067,5677.0527,6513.081,3092.5613,9097.572,Train,2020-2023,48
2019-09-01,6048.0,6061.810489751041,6061.81048975104,6061.810489751042,3637.6317240995727,8485.98925540251,6046.119,5584.71,6507.5283,3043.6135,9048.625,Train,2020-2023,48
2019-10-01,6322.0,6032.306352190003,6032.306352190003,6032.306352190003,3608.1275865385346,8456.485117841472,5983.5938,5558.7056,6408.482,2981.0881,8986.1,Train,2020-2023,48
2019-11-01,6405.0,6007.895229225046,6007.895229225046,6007.895229225046,3583.7164635735776,8432.073994876515,6102.936,5629.262,6576.61,3100.4304,9105.441,Train,2020-2023,48
2019-12-01,6523.0,6708.759713084553,6708.759713084553,6708.759713084553,4284.580947433085,9132.938478736021,6192.064,5758.259,6625.869,3189.5583,9194.569,Train,2020-2023,48
2020-01-01,6732.0,6416.927545310796,6416.927545310795,6416.927545310797,3992.7487796593273,8841.106310962265,6277.6167,5832.055,6723.178,3275.111,9280.122,Test,2020-2023,48
2020-02-01,6587.0,6004.795253494615,6004.795253494614,6004.795253494616,3580.616487843147,8428.974019146084,6180.0796,5575.425,6784.7344,3177.574,9182.585,Test,2020-2023,48
2020-03-01,7438.0,6669.677165122628,6669.677165122628,6669.677165122628,4245.49839947116,9093.855930774096,6247.1436,5534.289,6959.998,3244.638,9249.649,Test,2020-2023,48
2020-04-01,8138.0,6249.118032373132,6249.118032373131,6249.118032373133,3824.939266721664,8673.296798024601,6274.643,5428.5293,7120.757,3272.1375,9277.148,Test,2020-2023,48
2020-05-01,9609.0,6485.36120754644,6485.361207546439,6485.361207546441,4061.1824418949714,8909.539973197909,6329.4033,5408.389,7250.4175,3326.8977,9331.909,Test,2020-2023,48
2020-06-01,8378.0,6429.152939672536,6429.1529396725355,6429.152939672537,4004.974174021068,8853.331705324004,6295.651,5163.868,7427.4336,3293.1453,9298.156,Test,2020-2023,48
2020-07-01,8692.0,6719.123186558651,6719.123186558651,6719.123186558651,4294.944420907183,9143.301952210119,6307.0312,5043.7075,7570.355,3304.5256,9309.537,Test,2020-2023,48
2020-08-01,8436.0,6727.585411618247,6727.585411618245,6727.585411618249,4303.406645966779,9151.764177269715,6295.7314,4835.932,7755.531,3293.2258,9298.237,Test,2020-2023,48
2020-09-01,7657.0,6360.957830575927,6360.957830575927,6360.957830575927,3936.7790649244585,8785.136596227396,6324.835,4710.5547,7939.115,3322.3293,9327.341,Test,2020-2023,48
2020-10-01,7537.0,6586.575274798064,6586.575274798064,6586.575274798064,4162.396509146596,9010.754040449532,6367.9854,4620.423,8115.548,3365.4797,9370.491,Test,2020-2023,48
2020-11-01,7498.0,6609.907624975278,6609.907624975277,6609.907624975279,4185.72885932381,9034.086390626746,6397.509,4462.9253,8332.092,3395.0032,9400.015,Test,2020-2023,48
2020-12-01,7861.0,6729.813846350486,6729.813846350486,6729.813846350486,4305.635080699018,9153.992612001954,6450.694,4377.763,8523.625,3448.1882,9453.199,Test,2020-2023,48
2021-01-01,9066.0,6608.907425106727,6608.907425106726,6608.907425106728,4184.728659455259,9033.086190758195,6468.205,4198.249,8738.161,3465.6995,9470.711,Test,2020-2023,48
2021-02-01,7946.0,6183.324216159214,6183.324216159214,6183.324216159214,3759.145450507746,8607.502981810683,6553.6226,4121.365,8985.88,3551.117,9556.128,Test,2020-2023,48
2021-03-01,9528.0,6836.013273255718,6836.013273255718,6836.013273255718,4411.83450760425,9260.192038907186,6601.466,3994.9302,9208.002,3598.9602,9603.972,Test,2020-2023,48
2021-04-01,9644.0,6401.630570954963,6401.630570954963,6401.630570954963,3977.451805303495,8825.809336606431,6663.8174,3869.632,9458.003,3661.3118,9666.323,Test,2020-2023,48
2021-05-01,9504.0,6627.282058221179,6627.282058221179,6627.282058221179,4203.103292569711,9051.460823872647,6757.5654,3796.429,9718.702,3755.0598,9760.071,Test,2020-2023,48
2021-06-01,9207.0,6559.881253217625,6559.881253217623,6559.881253217627,4135.702487566157,8984.060018869093,6817.496,3651.6191,9983.373,3814.9905,9820.002,Test,2020-2023,48
2021-07-01,9545.0,6841.958148107797,6841.958148107797,6841.958148107797,4417.779382456329,9266.136913759265,6939.132,3592.5693,10285.694,3936.6262,9941.638,Test,2020-2023,48
2021-08-01,9546.0,6842.800391030067,6842.800391030066,6842.800391030068,4418.621625378599,9266.979156681535,7018.1396,3466.5142,10569.766,4015.634,10020.6455,Test,2020-2023,48
2021-09-01,9125.0,6467.584113060739,6467.584113060738,6467.58411306074,4043.4053474092702,8891.762878712207,7121.854,3368.5269,10875.182,4119.3486,10124.359,Test,2020-2023,48
2021-10-01,8929.0,6687.495937534959,6687.495937534959,6687.495937534959,4263.317171883491,9111.674703186427,7254.646,3299.8008,11209.491,4252.1406,10257.151,Test,2020-2023,48
2021-11-01,8474.0,6706.957664569649,6706.957664569649,6706.957664569649,4282.778898918181,9131.136430221117,7359.7017,3179.8833,11539.52,4357.1963,10362.207,Test,2020-2023,48
2021-12-01,8812.0,6817.915190229409,6817.915190229409,6817.915190229409,4393.736424577941,9242.093955880877,7509.583,3116.4863,11902.68,4507.077,10512.089,Test,2020-2023,48
2022-01-01,9266.0,6690.296110717458,6690.296110717457,6690.296110717459,4266.11734506599,9114.474876368926,7636.388,3006.3755,12266.4,4633.883,10638.894,Test,2020-2023,48
2022-02-01,8713.0,6258.4813609362145,6258.481360936214,6258.481360936215,3834.302595284746,8682.660126587683,7781.952,2917.0947,12646.81,4779.4463,10784.458,Test,2020-2023,48
2022-03-01,9427.0,6905.385675827018,6905.385675827017,6905.3856758270185,4481.20691017555,9329.564441478486,7951.5757,2842.9194,13060.232,4949.0703,10954.081,Test,2020-2023,48
2022-04-01,8786.0,6465.894209943237,6465.894209943236,6465.894209943238,4041.7154442917686,8890.072975594705,8107.5728,2740.5054,13474.641,5105.0674,11110.078,Test,2020-2023,48
2022-05-01,9042.0,6686.61603277804,6686.616032778038,6686.616032778042,4262.437267126572,9110.794798429508,8288.846,2661.6929,13915.998,5286.34,11291.352,Test,2020-2023,48
2022-06-01,9072.0,6614.7888335791995,6614.788833579199,6614.7888335792,4190.6100679277315,9038.967599230667,8470.411,2564.3267,14376.496,5467.9053,11472.917,Test,2020-2023,48
2022-07-01,9679.0,6892.5420009474565,6892.5420009474565,6892.5420009474565,4468.3632352959885,9316.720766598924,8660.264,2470.167,14850.36,5657.758,11662.77,Test,2020-2023,48
2022-08-01,9325.0,6889.416721690906,6889.416721690905,6889.416721690907,4465.237956039438,9313.595487342374,8868.541,2381.0786,15356.004,5866.035,11871.047,Test,2020-2023,48
2022-09-01,8977.0,6510.677194508703,6510.677194508702,6510.677194508704,4086.4984288572346,8934.855960160172,9080.912,2284.6665,15877.158,6078.4062,12083.418,Test,2020-2023,48
2022-10-01,9245.0,6727.121034477952,6727.121034477952,6727.121034477952,4302.942268826484,9151.29980012942,9302.722,2185.3818,16420.062,6300.216,12305.228,Test,2020-2023,48
2022-11-01,9026.0,6743.244034093719,6743.244034093718,6743.24403409372,4319.065268442251,9167.422799745187,9540.248,2086.959,16993.537,6537.742,12542.754,Test,2020-2023,48
2022-12-01,9733.0,6851.619731997218,6851.619731997217,6851.619731997219,4427.44096634575,9275.798497648686,9782.579,1980.8623,17584.297,6780.073,12785.085,Test,2020-2023,48
2023-01-01,9485.0,6721.466549424387,6721.466549424386,6721.466549424388,4297.287783772919,9145.645315075855,10038.028,1870.7671,18205.29,7035.5225,13040.534,Test,2020-2023,48
2023-02-01,8634.0,6287.311072561673,6287.3110725616725,6287.311072561674,3863.132306910205,8711.489838213141,10310.818,1765.8418,18855.795,7308.3125,13313.324,Test,2020-2023,48
2023-03-01,9721.0,6932.05327533779,6932.053275337788,6932.053275337792,4507.874509686322,9356.232040989258,10584.963,1642.4199,19527.506,7582.457,13587.469,Test,2020-2023,48
2023-04-01,9417.0,6490.540116736252,6490.540116736251,6490.5401167362525,4066.361351084783,8914.71888238772,10881.373,1526.4199,20236.326,7878.867,13883.879,Test,2020-2023,48
2023-05-01,9674.0,6709.412034325391,6709.41203432539,6709.412034325392,4285.233268673923,9133.590799976859,11186.529,1401.1016,20971.957,8184.0234,14189.035,Test,2020-2023,48
2023-06-01,9064.0,6635.861998068753,6635.861998068752,6635.861998068754,4211.683232417285,9060.04076372022,11501.219,1263.9033,21738.535,8498.713,14503.725,Test,2020-2023,48
2023-07-01,9551.0,6912.043938121917,6912.043938121916,6912.043938121918,4487.865172470449,9336.222703773385,11839.83,1134.8945,22544.766,8837.324,14842.336,Test,2020-2023,48
2023-08-01,9350.0,6907.463030482513,6907.463030482512,6907.463030482514,4483.284264831045,9331.641796133981,12180.497,982.8701,23378.125,9177.991,15183.003,Test,2020-2023,48
2023-09-01,8211.0,6527.363947485131,6527.363947485131,6527.363947485131,4103.185181833662,8951.5427131366,12543.947,834.6748,24253.219,9541.441,15546.453,Test,2020-2023,48
2023-10-01,8199.0,6742.570509863564,6742.570509863564,6742.570509863564,4318.3917442120965,9166.749275515032,12922.939,679.3711,25166.508,9920.434,15925.445,Test,2020-2023,48
2023-11-01,7798.0,6757.56193885934,6757.56193885934,6757.56193885934,4333.3831732078725,9181.740704510808,13311.094,506.8662,26115.32,10308.588,16313.6,Test,2020-2023,48
2023-12-01,8030.0,6864.84383731969,6864.843837319689,6864.8438373196905,4440.665071668222,9289.022602971158,13725.092,338.64258,27111.541,10722.586,16727.598,Test,2020-2023,48
