Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,TCN_Mean,TCN_CI_Lower,TCN_CI_Upper,TCN_PI_Lower,TCN_PI_Upper,Dataset,Horizon,Horizon_Months
2019-11-01,6405.0,6007.895229225046,6007.895229225046,6007.895229225046,4452.039068873049,7563.7513895770435,6102.936,5629.262,6576.61,4788.8403,7417.0317,Train,2020,12
2019-12-01,6523.0,6708.759713084553,6708.759713084553,6708.759713084553,5152.903552732556,8264.61587343655,6192.064,5758.259,6625.869,4877.9683,7506.1597,Train,2020,12
2020-01-01,6732.0,6416.927545310796,6416.927545310795,6416.927545310797,4861.071384958798,7972.783705662793,6277.6167,5832.055,6723.178,4963.521,7591.7124,Test,2020,12
2020-02-01,6587.0,6004.795253494615,6004.795253494614,6004.795253494616,4448.939093142618,7560.651413846613,6180.0796,5575.425,6784.7344,4865.984,7494.1753,Test,2020,12
2020-03-01,7438.0,6669.677165122628,6669.677165122628,6669.677165122628,5113.821004770631,8225.533325474626,6247.1436,5534.289,6959.998,4933.048,7561.2393,Test,2020,12
2020-04-01,8138.0,6249.118032373132,6249.118032373131,6249.118032373133,4693.261872021135,7804.97419272513,6274.643,5428.5293,7120.757,4960.5474,7588.739,Test,2020,12
2020-05-01,9609.0,6485.36120754644,6485.361207546439,6485.361207546441,4929.505047194442,8041.217367898437,6329.4033,5408.389,7250.4175,5015.3076,7643.499,Test,2020,12
2020-06-01,8378.0,6429.152939672536,6429.1529396725355,6429.152939672537,4873.296779320539,7985.009100024534,6295.651,5163.868,7427.4336,4981.555,7609.7466,Test,2020,12
2020-07-01,8692.0,6719.123186558651,6719.123186558651,6719.123186558651,5163.267026206653,8274.979346910648,6307.0312,5043.7075,7570.355,4992.9355,7621.127,Test,2020,12
2020-08-01,8436.0,6727.585411618247,6727.585411618245,6727.585411618249,5171.72925126625,8283.441571970245,6295.7314,4835.932,7755.531,4981.6357,7609.827,Test,2020,12
2020-09-01,7657.0,6360.957830575927,6360.957830575927,6360.957830575927,4805.101670223929,7916.813990927924,6324.835,4710.5547,7939.115,5010.7393,7638.9307,Test,2020,12
2020-10-01,7537.0,6586.575274798064,6586.575274798064,6586.575274798064,5030.719114446067,8142.431435150062,6367.9854,4620.423,8115.548,5053.8896,7682.081,Test,2020,12
2020-11-01,7498.0,6609.907624975278,6609.907624975277,6609.907624975279,5054.0514646232805,8165.763785327275,6397.509,4462.9253,8332.092,5083.413,7711.6045,Test,2020,12
2020-12-01,7861.0,6729.813846350486,6729.813846350486,6729.813846350486,5173.957685998488,8285.670006702483,6450.694,4377.763,8523.625,5136.598,7764.7896,Test,2020,12
