Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Seq2Seq_Mean,Seq2Seq_CI_Lower,Seq2Seq_CI_Upper,Seq2Seq_PI_Lower,Seq2Seq_PI_Upper,Dataset,Horizon,Horizon_Months
2018-09-01,5670.0,5916.752688999301,5916.752688999301,5916.752688999301,3768.103810634064,8065.401567364539,6024.2524,5980.9526,6067.5522,3743.4082,8305.097,Train,2020-2021,24
2018-10-01,5709.0,5475.946079768534,5475.946079768533,5475.946079768535,3327.2972014032966,7624.594958133772,5927.1006,5883.5503,5970.651,3646.2563,8207.945,Train,2020-2021,24
2018-11-01,5416.0,5687.687115282477,5687.687115282476,5687.687115282478,3539.0382369172394,7836.3359936477145,5861.7744,5818.38,5905.169,3580.9302,8142.6187,Train,2020-2021,24
2018-12-01,5793.0,5811.278215129182,5811.278215129182,5811.278215129182,3662.6293367639446,7959.92709349442,5731.061,5687.334,5774.788,3450.2168,8011.9053,Train,2020-2021,24
2019-01-01,5750.0,5718.458649500855,5718.458649500855,5718.458649500855,3569.8097711356177,7867.107527866093,5756.46,5714.679,5798.2407,3475.6157,8037.304,Train,2020-2021,24
2019-02-01,5399.0,5267.738013640288,5267.738013640287,5267.738013640289,3119.0891352750505,7416.386892005526,5774.6235,5733.813,5815.434,3493.7793,8055.468,Train,2020-2021,24
2019-03-01,6123.0,5981.557058528465,5981.557058528465,5981.557058528465,3832.9081801632274,8130.2059368937025,5681.0493,5641.201,5720.8975,3400.205,7961.8936,Train,2020-2021,24
2019-04-01,5730.0,5873.147123087458,5873.147123087457,5873.147123087459,3724.49824472222,8021.796001452695,5834.253,5793.2373,5875.2686,3553.4087,8115.097,Train,2020-2021,24
2019-05-01,6015.0,5910.126560974204,5910.126560974204,5910.126560974204,3761.4776826089665,8058.775439339442,5835.2373,5794.772,5875.7026,3554.393,8116.0815,Train,2020-2021,24
2019-06-01,5989.0,6027.729960717401,6027.7299607174,6027.729960717402,3879.0810823521633,8176.3788390826385,5913.6924,5872.0156,5955.369,3632.8481,8194.537,Train,2020-2021,24
2019-07-01,6333.0,6105.314685839513,6105.314685839513,6105.314685839513,3956.6658074742754,8253.96356420475,5962.1826,5919.7705,6004.5947,3681.3384,8243.027,Train,2020-2021,24
2019-08-01,6388.0,6206.31918870199,6206.319188701989,6206.319188701991,4057.6703103367527,8354.968067067228,6097.395,6052.5605,6142.2295,3816.5508,8378.239,Train,2020-2021,24
2019-09-01,6048.0,6061.810489751041,6061.81048975104,6061.810489751042,3913.1616113858036,8210.459368116279,6210.613,6164.072,6257.154,3929.7686,8491.457,Train,2020-2021,24
2019-10-01,6322.0,6032.306352190003,6032.306352190003,6032.306352190003,3883.6574738247655,8180.955230555241,6176.08,6130.366,6221.794,3895.2358,8456.924,Train,2020-2021,24
2019-11-01,6405.0,6007.895229225046,6007.895229225046,6007.895229225046,3859.2463508598084,8156.544107590284,6221.727,6175.219,6268.235,3940.8828,8502.571,Train,2020-2021,24
2019-12-01,6523.0,6708.759713084553,6708.759713084553,6708.759713084553,4560.110834719316,8857.408591449792,6283.6484,6235.9634,6331.3335,4002.8042,8564.492,Train,2020-2021,24
2020-01-01,6732.0,6416.927545310796,6416.927545310795,6416.927545310797,4268.278666945558,8565.576423676033,6362.148,6313.274,6411.022,4081.3037,8642.992,Test,2020-2021,24
2020-02-01,6587.0,6004.795253494615,6004.795253494614,6004.795253494616,3856.1463751293777,8153.444131859853,6363.946,6299.497,6428.3945,4083.1016,8644.79,Test,2020-2021,24
2020-03-01,7438.0,6669.677165122628,6669.677165122628,6669.677165122628,4521.028286757391,8818.326043487865,6356.9277,6276.0664,6437.789,4076.0835,8637.771,Test,2020-2021,24
2020-04-01,8138.0,6249.118032373132,6249.118032373131,6249.118032373133,4100.469154007895,8397.76691073837,6347.704,6250.774,6444.6343,4066.8599,8628.549,Test,2020-2021,24
2020-05-01,9609.0,6485.36120754644,6485.361207546439,6485.361207546441,4336.712329181202,8634.010085911677,6339.392,6226.954,6451.83,4058.5479,8620.236,Test,2020-2021,24
2020-06-01,8378.0,6429.152939672536,6429.1529396725355,6429.152939672537,4280.504061307299,8577.801818037773,6330.2,6203.4404,6456.96,4049.356,8611.045,Test,2020-2021,24
2020-07-01,8692.0,6719.123186558651,6719.123186558651,6719.123186558651,4570.474308193413,8867.772064923887,6321.5957,6181.547,6461.6445,4040.7515,8602.439,Test,2020-2021,24
2020-08-01,8436.0,6727.585411618247,6727.585411618245,6727.585411618249,4578.93653325301,8876.234289983484,6313.485,6161.1587,6465.811,4032.6406,8594.329,Test,2020-2021,24
2020-09-01,7657.0,6360.957830575927,6360.957830575927,6360.957830575927,4212.308952210689,8509.606708941164,6306.7256,6142.991,6470.46,4025.8813,8587.57,Test,2020-2021,24
2020-10-01,7537.0,6586.575274798064,6586.575274798064,6586.575274798064,4437.926396432827,8735.2241531633,6300.417,6126.0737,6474.7603,4019.5728,8581.262,Test,2020-2021,24
2020-11-01,7498.0,6609.907624975278,6609.907624975277,6609.907624975279,4461.25874661004,8758.556503340515,6294.6235,6110.4204,6478.8267,4013.7793,8575.468,Test,2020-2021,24
2020-12-01,7861.0,6729.813846350486,6729.813846350486,6729.813846350486,4581.164967985248,8878.462724715722,6289.328,6095.961,6482.6953,4008.484,8570.172,Test,2020-2021,24
2021-01-01,9066.0,6608.907425106727,6608.907425106726,6608.907425106728,4460.258546741489,8757.556303471963,6284.488,6082.604,6486.3716,4003.6436,8565.332,Test,2020-2021,24
2021-02-01,7946.0,6183.324216159214,6183.324216159214,6183.324216159214,4034.6753377939767,8331.973094524452,6280.0767,6070.273,6489.8804,3999.2324,8560.921,Test,2020-2021,24
2021-03-01,9528.0,6836.013273255718,6836.013273255718,6836.013273255718,4687.36439489048,8984.662151620956,6276.0576,6058.887,6493.228,3995.2134,8556.902,Test,2020-2021,24
2021-04-01,9644.0,6401.630570954963,6401.630570954963,6401.630570954963,4252.981692589726,8550.279449320202,6272.4004,6048.3755,6496.4253,3991.5562,8553.244,Test,2020-2021,24
2021-05-01,9504.0,6627.282058221179,6627.282058221179,6627.282058221179,4478.633179855941,8775.930936586417,6269.0693,6038.666,6499.4727,3988.225,8549.914,Test,2020-2021,24
2021-06-01,9207.0,6559.881253217625,6559.881253217623,6559.881253217627,4411.232374852388,8708.530131582862,6266.0386,6029.697,6502.3804,3985.1943,8546.883,Test,2020-2021,24
2021-07-01,9545.0,6841.958148107797,6841.958148107797,6841.958148107797,4693.309269742559,8990.607026473033,6263.2837,6021.412,6505.1553,3982.4395,8544.128,Test,2020-2021,24
2021-08-01,9546.0,6842.800391030067,6842.800391030066,6842.800391030068,4694.151512664829,8991.449269395303,6260.7812,6013.7593,6507.803,3979.937,8541.625,Test,2020-2021,24
2021-09-01,9125.0,6467.584113060739,6467.584113060738,6467.58411306074,4318.935234695501,8616.232991425975,6258.5107,6006.69,6510.3315,3977.6665,8539.355,Test,2020-2021,24
2021-10-01,8929.0,6687.495937534959,6687.495937534959,6687.495937534959,4538.847059169721,8836.144815900196,6256.451,6000.1577,6512.7446,3975.607,8537.295,Test,2020-2021,24
2021-11-01,8474.0,6706.957664569649,6706.957664569649,6706.957664569649,4558.308786204411,8855.606542934886,6254.585,5994.122,6515.048,3973.7407,8535.43,Test,2020-2021,24
2021-12-01,8812.0,6817.915190229409,6817.915190229409,6817.915190229409,4669.266311864171,8966.564068594646,6252.8975,5988.547,6517.248,3972.0532,8533.742,Test,2020-2021,24
