Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,TCN_Mean,TCN_CI_Lower,TCN_CI_Upper,TCN_PI_Lower,TCN_PI_Upper,Dataset,Horizon,Horizon_Months
2017-09-01,5969.0,5912.376100839152,5912.376100839152,5912.376100839152,4024.6063726964626,7800.145828981842,5917.9893,5723.4546,6112.524,4073.4255,7762.5527,Train,2020-2021,24
2017-10-01,5707.0,6139.177723255214,6139.177723255213,6139.177723255215,4251.407995112524,8026.947451397904,5950.266,5744.8457,6155.6865,4105.702,7794.83,Train,2020-2021,24
2017-11-01,5681.0,5630.112178760209,5630.112178760208,5630.11217876021,3742.3424506175193,7517.881906902898,5680.818,5490.8374,5870.7983,3836.2542,7525.382,Train,2020-2021,24
2017-12-01,6052.0,5948.060635920198,5948.0606359201975,5948.060635920199,4060.290907777509,7835.830364062887,5653.77,5451.3027,5856.2373,3809.2063,7498.334,Train,2020-2021,24
2018-01-01,5904.0,6813.856842262458,6813.856842262457,6813.8568422624585,4926.087114119768,8701.626570405148,5892.335,5707.175,6077.495,4047.7712,7736.8984,Train,2020-2021,24
2018-02-01,5426.0,5575.215556047499,5575.2155560474985,5575.2155560475,3687.44582790481,7462.985284190188,5847.767,5673.9077,6021.6265,4003.2034,7692.331,Train,2020-2021,24
2018-03-01,6005.0,5979.405474600747,5979.405474600747,5979.405474600747,4091.6357464580574,7867.175202743436,5453.0464,5267.677,5638.416,3608.4827,7297.6104,Train,2020-2021,24
2018-04-01,5766.0,5698.739568918026,5698.739568918026,5698.739568918026,3810.9698407753363,7586.509297060715,5824.008,5616.2764,6031.7393,3979.444,7668.5713,Train,2020-2021,24
2018-05-01,5946.0,5843.610855974663,5843.610855974662,5843.6108559746635,3955.841127831973,7731.380584117353,5758.473,5588.8936,5928.0527,3913.9094,7603.037,Train,2020-2021,24
2018-06-01,5981.0,5784.347348858907,5784.347348858907,5784.347348858907,3896.5776207162176,7672.117077001596,5840.225,5617.899,6062.5513,3995.6614,7684.789,Train,2020-2021,24
2018-07-01,6104.0,6172.2512938969,6172.2512938969,6172.2512938969,4284.481565754211,8060.021022039589,5842.335,5643.629,6041.041,3997.7712,7686.8984,Train,2020-2021,24
2018-08-01,5991.0,6011.273621553612,6011.273621553612,6011.273621553612,4123.503893410923,7899.043349696301,6051.92,5834.731,6269.109,4207.3564,7896.4834,Train,2020-2021,24
2018-09-01,5670.0,5905.972321501537,5905.9723215015365,5905.972321501538,4018.202593358848,7793.742049644226,5894.3975,5683.6475,6105.1475,4049.8337,7738.961,Train,2020-2021,24
2018-10-01,5709.0,5607.717167184074,5607.717167184073,5607.717167184075,3719.9474390413848,7495.486895326763,5716.114,5497.204,5935.0234,3871.55,7560.6777,Train,2020-2021,24
2018-11-01,5416.0,5637.518087418205,5637.518087418205,5637.518087418205,3749.7483592755157,7525.287815560894,5656.13,5440.248,5872.0117,3811.5662,7500.6934,Train,2020-2021,24
2018-12-01,5793.0,5762.875392061121,5762.87539206112,5762.875392061122,3875.105663918431,7650.64512020381,5455.268,5259.3877,5651.1484,3610.7043,7299.832,Train,2020-2021,24
2019-01-01,5750.0,5887.130407117916,5887.130407117915,5887.130407117917,3999.360678975226,7774.900135260605,5664.2715,5471.873,5856.67,3819.7078,7508.835,Train,2020-2021,24
2019-02-01,5399.0,5361.820505674964,5361.820505674963,5361.820505674965,3474.0507775322744,7249.590233817653,5645.0884,5482.027,5808.15,3800.5247,7489.6523,Train,2020-2021,24
2019-03-01,6123.0,5966.125379999599,5966.125379999598,5966.1253799996,4078.35565185691,7853.895108142289,5422.747,5246.279,5599.2153,3578.1833,7267.3105,Train,2020-2021,24
2019-04-01,5730.0,5853.500185744103,5853.500185744103,5853.500185744103,3965.7304576014135,7741.269913886792,5863.8247,5663.5317,6064.1177,4019.261,7708.3887,Train,2020-2021,24
2019-05-01,6015.0,5854.397180980232,5854.397180980232,5854.397180980232,3966.627452837543,7742.166909122921,5746.034,5570.752,5921.3164,3901.4705,7590.5977,Train,2020-2021,24
2019-06-01,5989.0,5976.1807051169235,5976.1807051169235,5976.1807051169235,4088.410976974234,7863.950433259613,5895.1846,5655.322,6135.0474,4050.6208,7739.748,Train,2020-2021,24
2019-07-01,6333.0,6153.816206155919,6153.816206155919,6153.816206155919,4266.04647801323,8041.585934298608,5868.921,5664.6494,6073.1924,4024.3572,7713.4844,Train,2020-2021,24
2019-08-01,6388.0,6205.540708931513,6205.540708931512,6205.540708931514,4317.770980788824,8093.310437074202,6254.794,6016.0938,6493.494,4410.2305,8099.3574,Train,2020-2021,24
2019-09-01,6048.0,6145.923999741461,6145.92399974146,6145.923999741462,4258.154271598771,8033.693727884151,6222.464,5996.3613,6448.5664,4377.9004,8067.0273,Train,2020-2021,24
2019-10-01,6322.0,6055.889201542898,6055.889201542897,6055.889201542899,4168.119473400209,7943.658929685587,6093.4287,5860.2134,6326.644,4248.865,7937.992,Train,2020-2021,24
2019-11-01,6405.0,6140.470592509685,6140.470592509684,6140.470592509686,4252.700864366996,8028.240320652374,6186.228,5946.1714,6426.2847,4341.664,8030.792,Train,2020-2021,24
2019-12-01,6523.0,6776.260344783286,6776.260344783285,6776.260344783287,4888.490616640596,8664.030072925976,6337.84,6113.688,6561.9917,4493.2764,8182.4033,Train,2020-2021,24
2020-01-01,6732.0,6547.088561760247,6547.088561760247,6547.088561760247,4659.318833617557,8434.858289902937,6421.8716,6187.971,6655.772,4577.3076,8266.436,Test,2020-2021,24
2020-02-01,6587.0,6104.018978825162,6104.018978825161,6104.018978825163,4216.249250682473,7991.788706967851,6337.843,5961.584,6714.1016,4493.2793,8182.4062,Test,2020-2021,24
2020-03-01,7438.0,6763.997570833244,6763.997570833243,6763.997570833245,4876.227842690554,8651.767298975934,6332.0195,5814.961,6849.078,4487.456,8176.583,Test,2020-2021,24
2020-04-01,8138.0,6428.03375876442,6428.033758764419,6428.033758764421,4540.264030621731,8315.803486907109,6315.7344,5671.797,6959.672,4471.171,8160.298,Test,2020-2021,24
2020-05-01,9609.0,6659.208208597882,6659.208208597881,6659.208208597883,4771.438480455192,8546.977936740572,6345.6606,5584.343,7106.9785,4501.0967,8190.2246,Test,2020-2021,24
2020-06-01,8378.0,6623.868984683088,6623.868984683087,6623.8689846830885,4736.099256540398,8511.638712825777,6338.8135,5412.636,7264.9907,4494.25,8183.377,Test,2020-2021,24
2020-07-01,8692.0,6861.477601975666,6861.477601975666,6861.477601975666,4973.7078738329765,8749.247330118356,6341.4243,5274.7227,7408.126,4496.8604,8185.9883,Test,2020-2021,24
2020-08-01,8436.0,6851.552374798108,6851.552374798106,6851.55237479811,4963.782646655418,8739.322102940798,6357.4175,5131.4097,7583.4253,4512.8535,8201.981,Test,2020-2021,24
2020-09-01,7657.0,6565.116080438083,6565.1160804380825,6565.116080438084,4677.346352295393,8452.885808580773,6381.6313,5009.42,7753.843,4537.0674,8226.195,Test,2020-2021,24
2020-10-01,7537.0,6686.362660226832,6686.3626602268305,6686.362660226834,4798.592932084142,8574.132388369522,6419.661,4896.777,7942.5454,4575.0977,8264.225,Test,2020-2021,24
2020-11-01,7498.0,6655.874066652685,6655.874066652683,6655.874066652686,4768.104338509995,8543.643794795375,6452.0034,4766.1465,8137.8604,4607.4395,8296.567,Test,2020-2021,24
2020-12-01,7861.0,6883.1630187121755,6883.1630187121755,6883.1630187121755,4995.3932905694855,8770.932746854865,6491.1304,4642.183,8340.078,4646.5664,8335.694,Test,2020-2021,24
2021-01-01,9066.0,6860.308113429002,6860.308113429002,6860.308113429002,4972.538385286312,8748.077841571692,6538.062,4518.5757,8557.549,4693.498,8382.626,Test,2020-2021,24
2021-02-01,7946.0,6434.251631884211,6434.251631884211,6434.251631884211,4546.481903741522,8322.0213600269,6592.121,4404.3936,8779.849,4747.5576,8436.685,Test,2020-2021,24
2021-03-01,9528.0,7096.146461829661,7096.14646182966,7096.146461829662,5208.376733686971,8983.916189972351,6658.1953,4297.3477,9019.043,4813.632,8502.759,Test,2020-2021,24
2021-04-01,9644.0,6762.816170645192,6762.816170645192,6762.816170645192,4875.046442502502,8650.585898787882,6726.7017,4186.951,9266.452,4882.1377,8571.266,Test,2020-2021,24
2021-05-01,9504.0,6998.558547253704,6998.558547253703,6998.558547253705,5110.788819111014,8886.328275396394,6803.7563,4081.411,9526.102,4959.1924,8648.32,Test,2020-2021,24
2021-06-01,9207.0,6977.865805226285,6977.865805226285,6977.865805226285,5090.096077083595,8865.635533368975,6887.5493,3975.8237,9799.275,5042.9854,8732.113,Test,2020-2021,24
2021-07-01,9545.0,7222.149910571838,7222.149910571837,7222.1499105718385,5334.380182429148,9109.919638714528,6976.6157,3870.9758,10082.256,5132.052,8821.18,Test,2020-2021,24
2021-08-01,9546.0,7210.503670559445,7210.503670559444,7210.503670559446,5322.733942416755,9098.273398702135,7076.022,3770.8215,10381.223,5231.458,8920.586,Test,2020-2021,24
2021-09-01,9125.0,6904.571122950629,6904.571122950627,6904.5711229506305,5016.801394807939,8792.340851093319,7180.154,3668.456,10691.852,5335.59,9024.718,Test,2020-2021,24
2021-10-01,8929.0,7049.795826785057,7049.795826785056,7049.795826785058,5162.026098642367,8937.565554927747,7294.0166,3570.4746,11017.559,5449.453,9138.58,Test,2020-2021,24
2021-11-01,8474.0,7001.899495218184,7001.899495218183,7001.899495218185,5114.129767075494,8889.669223360874,7415.0938,3472.048,11358.14,5570.5303,9259.657,Test,2020-2021,24
2021-12-01,8812.0,7227.9240740218465,7227.924074021846,7227.924074021847,5340.154345879157,9115.693802164536,7544.165,3375.0942,11713.236,5699.6016,9388.729,Test,2020-2021,24
