Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Transformer_Mean,Transformer_CI_Lower,Transformer_CI_Upper,Transformer_PI_Lower,Transformer_PI_Upper,Dataset,Horizon,Horizon_Months
2019-01-01,5750.0,5887.130407117916,5887.130407117915,5887.130407117917,3959.217481706314,7815.043332529517,5821.2285,5789.731,5852.726,2801.1018,8841.355,Train,2020-2023,48
2019-02-01,5399.0,5361.820505674964,5361.820505674963,5361.820505674965,3433.9075802633624,7289.733431086565,5797.7646,5762.334,5833.1953,2777.638,8817.892,Train,2020-2023,48
2019-03-01,6123.0,5966.125379999599,5966.125379999598,5966.1253799996,4038.212454587998,7894.038305411201,5749.3203,5710.659,5787.9814,2729.1936,8769.447,Train,2020-2023,48
2019-04-01,5730.0,5853.500185744103,5853.500185744103,5853.500185744103,3925.5872603325015,7781.413111155704,5805.8237,5775.8223,5835.825,2785.697,8825.95,Train,2020-2023,48
2019-05-01,6015.0,5854.397180980232,5854.397180980232,5854.397180980232,3926.484255568631,7782.310106391834,5807.9595,5766.2134,5849.7056,2787.8328,8828.086,Train,2020-2023,48
2019-06-01,5989.0,5976.1807051169235,5976.1807051169235,5976.1807051169235,4048.267779705322,7904.093630528525,5852.804,5823.2075,5882.401,2832.6775,8872.931,Train,2020-2023,48
2019-07-01,6333.0,6153.816206155919,6153.816206155919,6153.816206155919,4225.903280744317,8081.72913156752,5887.9834,5863.971,5911.9956,2867.8567,8908.11,Train,2020-2023,48
2019-08-01,6388.0,6205.540708931513,6205.540708931512,6205.540708931514,4277.627783519912,8133.453634343115,5931.551,5892.604,5970.4976,2911.424,8951.678,Train,2020-2023,48
2019-09-01,6048.0,6145.923999741461,6145.92399974146,6145.923999741462,4218.011074329859,8073.836925153062,5989.389,5959.384,6019.3945,2969.2625,9009.516,Train,2020-2023,48
2019-10-01,6322.0,6055.889201542898,6055.889201542897,6055.889201542899,4127.976276131297,7983.8021269545,5992.4155,5955.4956,6029.3354,2972.2888,9012.542,Train,2020-2023,48
2019-11-01,6405.0,6140.470592509685,6140.470592509684,6140.470592509686,4212.557667098084,8068.3835179212865,6036.6147,5988.6274,6084.602,3016.488,9056.741,Train,2020-2023,48
2019-12-01,6523.0,6776.260344783286,6776.260344783285,6776.260344783287,4848.347419371685,8704.173270194888,6053.462,6004.9536,6101.97,3033.3352,9073.589,Train,2020-2023,48
2020-01-01,6732.0,6547.088561760247,6547.088561760247,6547.088561760247,4619.175636348646,8475.001487171849,6067.1724,6013.251,6121.0938,3047.0457,9087.299,Test,2020-2023,48
2020-02-01,6587.0,6104.018978825162,6104.018978825161,6104.018978825163,4176.10605341356,8031.931904236763,6060.432,6010.5747,6110.2896,3040.3054,9080.559,Test,2020-2023,48
2020-03-01,7438.0,6763.997570833244,6763.997570833243,6763.997570833245,4836.084645421643,8691.910496244845,6054.784,5996.309,6113.2593,3034.6575,9074.911,Test,2020-2023,48
2020-04-01,8138.0,6428.03375876442,6428.033758764419,6428.033758764421,4500.120833352818,8355.94668417602,6044.9824,5989.569,6100.396,3024.8557,9065.109,Test,2020-2023,48
2020-05-01,9609.0,6659.208208597882,6659.208208597881,6659.208208597883,4731.29528318628,8587.121134009483,6009.064,5955.1445,6062.9834,2988.9373,9029.19,Test,2020-2023,48
2020-06-01,8378.0,6623.868984683088,6623.868984683087,6623.8689846830885,4695.956059271486,8551.781910094689,5990.075,5940.142,6040.0083,2969.9485,9010.202,Test,2020-2023,48
2020-07-01,8692.0,6861.477601975666,6861.477601975666,6861.477601975666,4933.564676564065,8789.390527387268,5969.427,5922.4736,6016.38,2949.3,8989.554,Test,2020-2023,48
2020-08-01,8436.0,6851.552374798108,6851.552374798106,6851.55237479811,4923.639449386506,8779.46530020971,5961.6094,5915.7124,6007.5063,2941.4827,8981.736,Test,2020-2023,48
2020-09-01,7657.0,6565.116080438083,6565.1160804380825,6565.116080438084,4637.203155026482,8493.029005849685,5952.0107,5907.3867,5996.635,2931.884,8972.138,Test,2020-2023,48
2020-10-01,7537.0,6686.362660226832,6686.3626602268305,6686.362660226834,4758.449734815231,8614.275585638434,5944.913,5901.4272,5988.399,2924.7864,8965.04,Test,2020-2023,48
2020-11-01,7498.0,6655.874066652685,6655.874066652683,6655.874066652686,4727.961141241083,8583.786992064286,5938.522,5895.5747,5981.469,2918.3953,8958.648,Test,2020-2023,48
2020-12-01,7861.0,6883.1630187121755,6883.1630187121755,6883.1630187121755,4955.250093300574,8811.075944123777,5934.1196,5891.926,5976.3135,2913.993,8954.246,Test,2020-2023,48
2021-01-01,9066.0,6860.308113429002,6860.308113429002,6860.308113429002,4932.395188017401,8788.221038840604,5928.325,5885.7,5970.95,2908.1985,8948.452,Test,2020-2023,48
2021-02-01,7946.0,6434.251631884211,6434.251631884211,6434.251631884211,4506.338706472609,8362.164557295811,5924.655,5882.1465,5967.163,2904.528,8944.781,Test,2020-2023,48
2021-03-01,9528.0,7096.146461829661,7096.14646182966,7096.146461829662,5168.23353641806,9024.059387241263,5921.6577,5879.3125,5964.003,2901.531,8941.784,Test,2020-2023,48
2021-04-01,9644.0,6762.816170645192,6762.816170645192,6762.816170645192,4834.9032452335905,8690.729096056793,5919.4717,5877.2417,5961.7017,2899.345,8939.599,Test,2020-2023,48
2021-05-01,9504.0,6998.558547253704,6998.558547253703,6998.558547253705,5070.645621842103,8926.471472665306,5917.214,5874.951,5959.4766,2897.0872,8937.341,Test,2020-2023,48
2021-06-01,9207.0,6977.865805226285,6977.865805226285,6977.865805226285,5049.952879814684,8905.778730637887,5915.269,5873.032,5957.506,2895.1423,8935.3955,Test,2020-2023,48
2021-07-01,9545.0,7222.149910571838,7222.149910571837,7222.1499105718385,5294.236985160236,9150.062835983439,5913.645,5871.384,5955.9062,2893.5183,8933.771,Test,2020-2023,48
2021-08-01,9546.0,7210.503670559445,7210.503670559444,7210.503670559446,5282.590745147843,9138.416595971046,5912.42,5870.174,5954.666,2892.2932,8932.547,Test,2020-2023,48
2021-09-01,9125.0,6904.571122950629,6904.571122950627,6904.5711229506305,4976.658197539027,8832.48404836223,5911.3584,5869.125,5953.592,2891.2317,8931.485,Test,2020-2023,48
2021-10-01,8929.0,7049.795826785057,7049.795826785056,7049.795826785058,5121.882901373456,8977.708752196659,5910.437,5868.22,5952.654,2890.3103,8930.563,Test,2020-2023,48
2021-11-01,8474.0,7001.899495218184,7001.899495218183,7001.899495218185,5073.986569806582,8929.812420629785,5909.638,5867.4277,5951.8486,2889.5115,8929.765,Test,2020-2023,48
2021-12-01,8812.0,7227.9240740218465,7227.924074021846,7227.924074021847,5300.011148610245,9155.836999433448,5908.9873,5866.792,5951.1826,2888.8606,8929.114,Test,2020-2023,48
2022-01-01,9266.0,7213.3352542434895,7213.335254243488,7213.335254243491,5285.422328831888,9141.248179655091,5908.4287,5866.247,5950.6104,2888.302,8928.556,Test,2020-2023,48
2022-02-01,8713.0,6796.132251680565,6796.132251680564,6796.132251680566,4868.219326268963,8724.045177092166,5907.9556,5865.792,5950.119,2887.8289,8928.082,Test,2020-2023,48
2022-03-01,9427.0,7468.406942988671,7468.40694298867,7468.406942988672,5540.49401757707,9396.319868400273,5907.5513,5865.4062,5949.6963,2887.4246,8927.678,Test,2020-2023,48
2022-04-01,8786.0,7123.980109847007,7123.980109847006,7123.980109847008,5196.067184435406,9051.893035258609,5907.2153,5865.09,5949.341,2887.0886,8927.342,Test,2020-2023,48
2022-05-01,9042.0,7367.189609987414,7367.189609987414,7367.189609987414,5439.276684575812,9295.102535399015,5906.927,5864.82,5949.0337,2886.8,8927.054,Test,2020-2023,48
2022-06-01,9072.0,7341.8904913980905,7341.8904913980905,7341.8904913980905,5413.977565986489,9269.803416809691,5906.6807,5864.5923,5948.769,2886.554,8926.808,Test,2020-2023,48
2022-07-01,9679.0,7601.936697544641,7601.93669754464,7601.936697544642,5674.0237721330395,9529.849622956242,5906.469,5864.399,5948.5396,2886.3425,8926.596,Test,2020-2023,48
2022-08-01,9325.0,7602.377909313761,7602.377909313761,7602.377909313761,5674.4649839021595,9530.290834725361,5906.292,5864.24,5948.3438,2886.1653,8926.419,Test,2020-2023,48
2022-09-01,8977.0,7295.383741939206,7295.383741939205,7295.383741939207,5367.470816527604,9223.296667350807,5906.141,5864.106,5948.1763,2886.0144,8926.268,Test,2020-2023,48
2022-10-01,9245.0,7457.107239069786,7457.1072390697855,7457.107239069787,5529.194313658185,9385.020164481388,5906.0127,5863.994,5948.0312,2885.886,8926.14,Test,2020-2023,48
2022-11-01,9026.0,7436.474033849752,7436.474033849751,7436.474033849753,5508.561108438151,9364.386959261354,5905.9023,5863.899,5947.906,2885.7756,8926.029,Test,2020-2023,48
2022-12-01,9733.0,7643.9245546947,7643.924554694699,7643.924554694702,5716.011629283099,9571.837480106302,5905.807,5863.8184,5947.796,2885.6804,8925.934,Test,2020-2023,48
2023-01-01,9485.0,7634.023827781579,7634.023827781579,7634.023827781579,5706.110902369977,9561.93675319318,5905.7275,5863.7524,5947.7026,2885.6008,8925.8545,Test,2020-2023,48
2023-02-01,8634.0,7210.073807986928,7210.073807986928,7210.073807986928,5282.1608825753265,9137.98673339853,5905.6587,5863.6953,5947.622,2885.532,8925.785,Test,2020-2023,48
2023-03-01,9721.0,7877.591392128472,7877.59139212847,7877.591392128474,5949.67846671687,9805.504317540073,5905.6006,5863.649,5947.5522,2885.4739,8925.728,Test,2020-2023,48
2023-04-01,9417.0,7537.4313116149115,7537.431311614911,7537.431311614912,5609.51838620331,9465.344237026513,5905.55,5863.6084,5947.491,2885.423,8925.677,Test,2020-2023,48
2023-05-01,9674.0,7776.660845249197,7776.660845249197,7776.660845249197,5848.747919837596,9704.573770660798,5905.508,5863.576,5947.4395,2885.381,8925.635,Test,2020-2023,48
2023-06-01,9064.0,7750.762708363456,7750.762708363455,7750.762708363457,5822.849782951855,9678.675633775058,5905.4707,5863.548,5947.3936,2885.344,8925.598,Test,2020-2023,48
2023-07-01,9551.0,8002.926576575528,8002.926576575526,8002.92657657553,6075.013651163927,9930.83950198713,5905.44,5863.525,5947.355,2885.3132,8925.566,Test,2020-2023,48
2023-08-01,9350.0,7998.519310394424,7998.519310394422,7998.519310394426,6070.606384982822,9926.432235806025,5905.412,5863.505,5947.3193,2885.2854,8925.539,Test,2020-2023,48
2023-09-01,8211.0,7695.386959765774,7695.386959765774,7695.386959765774,5767.4740343541725,9623.299885177375,5905.3896,5863.489,5947.2905,2885.263,8925.517,Test,2020-2023,48
2023-10-01,8199.0,7845.8883513585415,7845.8883513585415,7845.8883513585415,5917.97542594694,9773.801276770142,5905.3696,5863.474,5947.265,2885.243,8925.496,Test,2020-2023,48
2023-11-01,7798.0,7816.6849123937845,7816.684912393784,7816.684912393785,5888.771986982183,9744.597837805386,5905.353,5863.4634,5947.2427,2885.2263,8925.4795,Test,2020-2023,48
2023-12-01,8030.0,8032.269402896976,8032.269402896976,8032.269402896976,6104.356477485375,9960.182328308578,5905.339,5863.454,5947.2236,2885.2122,8925.466,Test,2020-2023,48
