model_name,seed,rmse,mae,mape,compute_time,success,seed_idx,trial
LSTM_Config2,11084,300.4301,247.40923,4.1336532682180405,9.902005434036255,True,11,42
LSTM_Config2,11085,672.78015,575.5657,9.660634398460388,9.298456907272339,True,11,43
LSTM_Config2,11086,392.877,319.1724,5.434736981987953,9.008056879043579,True,11,44
LSTM_Config2,11087,364.9163,288.09012,4.92953397333622,9.800249099731445,True,11,45
LSTM_Config2,11088,278.1543,225.15141,3.764883428812027,9.163559675216675,True,11,46
LSTM_Config2,11089,291.6378,232.71785,3.9027001708745956,9.091230630874634,True,11,47
LSTM_Config2,11090,315.43628,258.0795,4.305773600935936,9.874063491821289,True,11,48
LSTM_Config2,11091,282.19287,215.32202,3.6405447870492935,9.199136734008789,True,11,49
LSTM_Config2,12042,318.1842,279.65903,4.675379768013954,8.985665798187256,True,12,0
LSTM_Config2,12043,298.0101,252.89966,4.144111648201942,9.876458644866943,True,12,1
LSTM_Config2,12044,1251.1348,1120.7179,17.993152141571045,8.940341472625732,True,12,2
LSTM_Config2,12045,2572.0388,2448.7595,39.77259397506714,8.808480978012085,True,12,3
LSTM_Config2,12046,316.06,271.34863,4.481912776827812,9.708734035491943,True,12,4
LSTM_Config2,12047,293.9727,217.0758,3.6863666027784348,9.431062698364258,True,12,5
LSTM_Config2,12048,414.0275,330.9587,5.57873398065567,9.10985541343689,True,12,6
LSTM_Config2,12049,823.9803,721.2747,11.557412147521973,9.73747968673706,True,12,7
LSTM_Config2,12050,314.00018,276.2161,4.517965018749237,8.92329478263855,True,12,8
LSTM_Config2,12051,308.08646,253.70728,4.234596714377403,8.935909271240234,True,12,9
LSTM_Config2,12052,310.2489,253.0942,4.318476840853691,9.30681848526001,True,12,10
LSTM_Config2,12053,301.638,236.40605,3.9785921573638916,9.166882514953613,True,12,11
LSTM_Config2,12054,857.1967,754.7031,12.098244577646255,8.992148876190186,True,12,12
LSTM_Config2,12055,350.1071,300.29776,4.949862137436867,9.747830390930176,True,12,13
LSTM_Config2,12056,345.7623,294.78305,4.90814745426178,9.153883218765259,True,12,14
LSTM_Config2,12057,301.70828,214.92754,3.6650683730840683,8.910318613052368,True,12,15
LSTM_Config2,12058,313.66943,229.09888,3.9275147020816803,9.691099882125854,True,12,16
LSTM_Config2,12059,301.88712,239.87556,4.032106325030327,9.065402030944824,True,12,17
LSTM_Config2,12060,289.16296,219.30363,3.716536983847618,9.04627275466919,True,12,18
LSTM_Config2,12061,495.91272,383.94763,6.265569478273392,9.821484565734863,True,12,19
LSTM_Config2,12062,337.98862,288.1748,4.738999903202057,9.074941873550415,True,12,20
LSTM_Config2,12063,300.53992,217.28984,3.691336140036583,9.270232677459717,True,12,21
LSTM_Config2,12064,515.03064,458.65982,7.700471580028534,10.521101713180542,True,12,22
LSTM_Config2,12065,296.29434,214.39787,3.688422217965126,9.34738802909851,True,12,23
LSTM_Config2,12066,303.39938,250.19673,4.164532944560051,9.01691198348999,True,12,24
LSTM_Config2,12067,432.0263,361.5933,6.108711659908295,10.115625619888306,True,12,25
LSTM_Config2,12068,311.72006,230.02527,3.934106230735779,9.382240533828735,True,12,26
LSTM_Config2,12069,420.6329,348.1796,5.907891318202019,9.309469223022461,True,12,27
LSTM_Config2,12070,312.77933,241.05042,4.0693499147892,10.010681867599487,True,12,28
LSTM_Config2,12071,301.95612,222.18152,3.771156817674637,9.498655796051025,True,12,29
LSTM_Config2,12072,285.49036,229.97575,3.863629326224327,9.472581624984741,True,12,30
LSTM_Config2,12073,356.2473,297.70105,4.92747537791729,10.544264078140259,True,12,31
LSTM_Config2,12074,354.30093,309.33328,5.080382525920868,9.269375324249268,True,12,32
LSTM_Config2,12075,267.98306,215.01665,3.5966772586107254,9.28480863571167,True,12,33
LSTM_Config2,12076,340.71478,270.9352,4.542120173573494,9.921198606491089,True,12,34
LSTM_Config2,12077,294.88416,223.70232,3.7781573832035065,9.357067584991455,True,12,35
LSTM_Config2,12078,214.80089,180.55574,3.051903285086155,9.321455001831055,True,12,36
LSTM_Config2,12079,340.24756,296.6705,4.95833195745945,10.079103708267212,True,12,37
LSTM_Config2,12080,341.2807,293.9788,4.814639687538147,9.510011196136475,True,12,38
LSTM_Config2,12081,316.6421,263.26108,4.38072644174099,8.973902225494385,True,12,39
LSTM_Config2,12082,1555.8877,1395.3549,22.417999804019928,10.47666072845459,True,12,40
LSTM_Config2,12083,523.55176,460.63297,7.443469017744064,9.574698209762573,True,12,41
LSTM_Config2,12084,254.78285,204.48445,3.3262860029935837,9.200731992721558,True,12,42
LSTM_Config2,12085,311.89294,228.58208,3.8927141577005386,10.31113314628601,True,12,43
LSTM_Config2,12086,300.35468,253.47298,4.228110611438751,9.323933601379395,True,12,44
LSTM_Config2,12087,730.2799,651.79126,10.478246212005615,9.151100397109985,True,12,45
LSTM_Config2,12088,1492.7114,1194.2252,19.155459105968475,10.045798540115356,True,12,46
LSTM_Config2,12089,1055.9396,974.22217,16.125428676605225,9.157777309417725,True,12,47
LSTM_Config2,12090,341.19373,305.92883,5.01544326543808,9.057139873504639,True,12,48
LSTM_Config2,12091,305.81577,232.74805,3.9375893771648407,8.779545783996582,True,12,49
LSTM_Config2,13042,307.86908,229.68611,3.9330940693616867,10.090139150619507,True,13,0
LSTM_Config2,13043,303.30554,235.68672,3.977843001484871,9.603410243988037,True,13,1
LSTM_Config2,13044,350.76666,286.80276,4.848590865731239,9.322912454605103,True,13,2
LSTM_Config2,13045,316.44727,277.7063,4.573331400752068,10.356184959411621,True,13,3
LSTM_Config2,13046,290.65875,237.11955,3.9736904203891754,9.028700590133667,True,13,4
LSTM_Config2,13047,348.70703,305.87894,5.002517998218536,9.243000268936157,True,13,5
LSTM_Config2,13048,314.48325,250.38872,4.147655889391899,10.124888181686401,True,13,6
LSTM_Config2,13049,453.95764,401.63638,6.500852853059769,9.508333444595337,True,13,7
LSTM_Config2,13050,317.63644,270.0793,4.473373293876648,9.482959270477295,True,13,8
LSTM_Config2,13051,822.1502,618.6128,10.108739137649536,10.1864652633667,True,13,9
LSTM_Config2,13052,596.2866,511.37183,8.209384232759476,9.65046739578247,True,13,10
LSTM_Config2,13053,339.82465,283.81985,4.692745581269264,9.26816439628601,True,13,11
LSTM_Config2,13054,266.9855,221.91125,3.709249570965767,9.542855739593506,True,13,12
LSTM_Config2,13055,309.13132,261.67856,4.338312521576881,9.442853927612305,True,13,13
LSTM_Config2,13056,293.08536,250.48396,4.163754358887672,9.43488359451294,True,13,14
LSTM_Config2,13057,640.161,517.404,8.655013889074326,8.717782735824585,True,13,15
LSTM_Config2,13058,296.31516,229.63228,3.875785693526268,9.99045205116272,True,13,16
LSTM_Config2,13059,279.4293,222.54436,3.7365201860666275,9.024837732315063,True,13,17
LSTM_Config2,13060,304.2942,226.33313,3.8963206112384796,9.003635883331299,True,13,18
LSTM_Config2,13061,312.3566,260.0237,4.322737827897072,9.66308879852295,True,13,19
LSTM_Config2,13062,283.56714,232.71822,3.914285823702812,9.361717939376831,True,13,20
LSTM_Config2,13063,4244.9243,4041.1028,66.23570919036865,9.1243314743042,True,13,21
LSTM_Config2,13064,263.61624,194.81206,3.319643810391426,9.927403211593628,True,13,22
LSTM_Config2,13065,331.3741,256.33032,4.3941546231508255,9.355172395706177,True,13,23
LSTM_Config2,13066,310.20383,260.6512,4.2895060032606125,9.400328874588013,True,13,24
LSTM_Config2,13067,314.9697,274.36108,4.535529017448425,10.34806513786316,True,13,25
LSTM_Config2,13068,312.3403,264.6567,4.3908607214689255,9.3686203956604,True,13,26
LSTM_Config2,13069,490.42154,374.95544,6.150064244866371,9.069106578826904,True,13,27
LSTM_Config2,13070,406.48975,323.4479,5.382008850574493,8.942137479782104,True,13,28
LSTM_Config2,13071,2077.1804,1796.2516,28.924226760864258,10.098928689956665,True,13,29
LSTM_Config2,13072,2783.6174,2407.6208,39.08195197582245,9.32335114479065,True,13,30
LSTM_Config2,13073,435.72592,291.8477,4.934851825237274,9.087409734725952,True,13,31
LSTM_Config2,13074,394.75662,327.07468,5.388262495398521,10.297645807266235,True,13,32
LSTM_Config2,13075,313.32117,233.36096,4.015013203024864,9.623889684677124,True,13,33
LSTM_Config2,13076,603.7648,525.5776,8.445797115564346,9.775539875030518,True,13,34
LSTM_Config2,13077,312.62946,264.948,4.397423565387726,10.784409046173096,True,13,35
LSTM_Config2,13078,321.92596,257.38733,4.336550831794739,9.381652355194092,True,13,36
LSTM_Config2,13079,306.97943,226.86662,3.897801786661148,9.284193754196167,True,13,37
LSTM_Config2,13080,579.4889,502.13342,8.066635578870773,8.961105585098267,True,13,38
LSTM_Config2,13081,369.36633,324.70358,5.322118476033211,9.561559677124023,True,13,39
LSTM_Config2,13082,630.21136,553.5551,9.301087260246277,9.077597856521606,True,13,40
LSTM_Config2,13083,323.75247,231.8875,3.9243079721927643,8.958105087280273,True,13,41
LSTM_Config2,13084,678.7441,599.8314,9.639016538858414,10.382903337478638,True,13,42
LSTM_Config2,13085,300.51913,233.89111,3.9287585765123367,8.952852249145508,True,13,43
LSTM_Config2,13086,5081.226,4431.3496,71.92800641059875,9.272522211074829,True,13,44
LSTM_Config2,13087,295.3622,242.36003,4.061414301395416,10.042260885238647,True,13,45
LSTM_Config2,13088,298.85474,250.1989,4.196128621697426,9.258389711380005,True,13,46
LSTM_Config2,13089,1256.0468,1195.6416,19.682203233242035,9.097868919372559,True,13,47
LSTM_Config2,13090,307.31003,256.91135,4.267989471554756,9.692253828048706,True,13,48
LSTM_Config2,13091,552.01154,482.18893,7.794440537691116,9.526450157165527,True,13,49
LSTM_Config2,14042,284.59528,219.12439,3.675762191414833,9.40002155303955,True,14,0
LSTM_Config2,14043,687.30505,582.7845,9.73595380783081,10.05339503288269,True,14,1
LSTM_Config2,14044,541.9661,432.57883,6.9107696413993835,9.383464336395264,True,14,2
LSTM_Config2,14045,307.12408,236.95174,4.001669958233833,9.105715274810791,True,14,3
LSTM_Config2,14046,1972.4724,1617.8815,26.125100255012512,8.955118894577026,True,14,4
LSTM_Config2,14047,298.14142,249.30583,4.15276475250721,9.890195608139038,True,14,5
LSTM_Config2,14048,2853.7698,2372.3762,38.278236985206604,9.065295219421387,True,14,6
LSTM_Config2,14049,293.38284,243.58919,4.069868102669716,9.091026544570923,True,14,7
LSTM_Config2,14050,302.16428,232.58655,3.920237347483635,9.977092266082764,True,14,8
LSTM_Config2,14051,300.13852,230.93135,3.8862425833940506,9.460019826889038,True,14,9
LSTM_Config2,14052,299.626,217.41853,3.694884479045868,9.435358762741089,True,14,10
LSTM_Config2,14053,306.3042,239.48079,4.099344462156296,10.451847791671753,True,14,11
LSTM_Config2,14054,506.31332,452.44797,7.5982362031936646,9.469683170318604,True,14,12
LSTM_Config2,14055,300.62964,241.87427,4.05115969479084,9.422000646591187,True,14,13
LSTM_Config2,14056,304.24084,232.39702,3.941475972533226,9.833081007003784,True,14,14
LSTM_Config2,14057,268.69626,217.89783,3.683004155755043,9.462003231048584,True,14,15
LSTM_Config2,14058,283.61804,222.81543,3.742944821715355,9.066954851150513,True,14,16
LSTM_Config2,14059,1438.9503,1225.2744,20.226144790649414,8.816674709320068,True,14,17
LSTM_Config2,14060,480.41953,442.04684,7.333918660879135,10.18202018737793,True,14,18
LSTM_Config2,14061,362.9744,308.4381,4.989167675375938,9.20692229270935,True,14,19
LSTM_Config2,14062,286.01825,210.6479,3.595973551273346,9.233472108840942,True,14,20
LSTM_Config2,14063,310.80856,242.19414,4.074874892830849,10.026668310165405,True,14,21
LSTM_Config2,14064,285.36118,211.60474,3.583125025033951,9.472966432571411,True,14,22
LSTM_Config2,14065,2710.0713,2571.5564,41.6705459356308,8.79193925857544,True,14,23
LSTM_Config2,14066,296.73352,208.61336,3.5955023020505905,10.08626103401184,True,14,24
LSTM_Config2,14067,531.10944,465.9191,7.516865432262421,8.801292657852173,True,14,25
LSTM_Config2,14068,295.99277,222.2561,3.7716135382652283,9.020754098892212,True,14,26
LSTM_Config2,14069,295.39087,246.26839,4.1352808475494385,10.014477968215942,True,14,27
LSTM_Config2,14070,307.86218,247.20776,4.14278469979763,9.192270517349243,True,14,28
LSTM_Config2,14071,3752.0537,3421.495,55.38991093635559,8.79393219947815,True,14,29
LSTM_Config2,14072,698.78735,613.3697,9.848928451538086,9.425398111343384,True,14,30
LSTM_Config2,14073,296.1537,247.45796,4.117953404784203,9.16628122329712,True,14,31
LSTM_Config2,14074,301.70755,244.85083,4.097935184836388,9.123785495758057,True,14,32
LSTM_Config2,14075,417.4136,366.45688,6.1049360781908035,9.739316701889038,True,14,33
LSTM_Config2,14076,281.218,217.6928,3.6750566214323044,9.57412576675415,True,14,34
LSTM_Config2,14077,272.14197,225.42029,3.770054876804352,9.317166566848755,True,14,35
LSTM_Config2,14078,305.93066,230.4858,3.897486999630928,8.945118188858032,True,14,36
LSTM_Config2,14079,481.41907,427.27695,6.901382654905319,9.781984090805054,True,14,37
LSTM_Config2,14080,2085.0005,1591.7616,25.461533665657043,9.183680534362793,True,14,38
LSTM_Config2,14081,396.0852,349.69052,5.704005062580109,9.067906379699707,True,14,39
LSTM_Config2,14082,312.3667,252.81067,4.196873679757118,10.053301095962524,True,14,40
LSTM_Config2,14083,312.86716,223.78496,3.8317393511533737,9.488590002059937,True,14,41
LSTM_Config2,14084,362.66116,272.47202,4.669959843158722,9.115915536880493,True,14,42
LSTM_Config2,14085,258.40845,216.65996,3.635406121611595,10.02147912979126,True,14,43
LSTM_Config2,14086,296.49493,246.19246,4.100899398326874,9.147950649261475,True,14,44
LSTM_Config2,14087,373.0399,335.41794,5.460759997367859,9.185829162597656,True,14,45
LSTM_Config2,14088,470.36456,399.65494,6.756437569856644,9.555536270141602,True,14,46
LSTM_Config2,14089,311.99402,263.6078,4.356467351317406,9.12973928451538,True,14,47
LSTM_Config2,14090,405.56,330.76352,5.589048936963081,9.164409399032593,True,14,48
LSTM_Config2,14091,1310.9517,1222.0265,19.96677666902542,9.093118906021118,True,14,49
LSTM_Config2,15042,300.1285,225.67378,3.81917841732502,10.051296472549438,True,15,0
LSTM_Config2,15043,300.0317,217.75615,3.7195853888988495,9.550582885742188,True,15,1
LSTM_Config2,15044,348.40207,296.15604,4.86445277929306,9.314123630523682,True,15,2
LSTM_Config2,15045,1146.5131,1065.9437,17.331601679325104,10.193536043167114,True,15,3
LSTM_Config2,15046,301.23386,245.9375,4.128210619091988,9.590502262115479,True,15,4
LSTM_Config2,15047,283.37372,243.62471,4.043382778763771,9.010426998138428,True,15,5
LSTM_Config2,15048,659.8486,541.9818,9.122119098901749,10.669138431549072,True,15,6
LSTM_Config2,15049,348.0814,306.57397,5.143426358699799,9.463987350463867,True,15,7
LSTM_Config2,15050,390.79282,342.93372,5.651102960109711,9.025642395019531,True,15,8
LSTM_Config2,15051,447.92932,328.20862,5.581580102443695,9.951594829559326,True,15,9
LSTM_Config2,15052,307.99493,227.2909,3.8655057549476624,9.395764112472534,True,15,10
LSTM_Config2,15053,301.86398,229.42937,3.8881246000528336,9.099018335342407,True,15,11
LSTM_Config2,15054,312.13388,257.03415,4.281242191791534,8.896029710769653,True,15,12
LSTM_Config2,15055,302.15775,252.0616,4.19931523501873,11.189146041870117,True,15,13
LSTM_Config2,15056,295.47488,245.93929,4.101268574595451,9.897509336471558,True,15,14
LSTM_Config2,15057,288.8861,225.78596,3.804617002606392,9.583119630813599,True,15,15
LSTM_Config2,15058,449.3983,380.57153,6.315100938081741,10.709045171737671,True,15,16
LSTM_Config2,15059,356.53412,300.5955,4.972076043486595,9.379264831542969,True,15,17
LSTM_Config2,15060,330.73157,283.18088,4.695571586489677,9.658999681472778,True,15,18
LSTM_Config2,15061,302.88263,215.79924,3.687046095728874,10.882424116134644,True,15,19
LSTM_Config2,15062,282.39355,237.38945,3.941826894879341,9.295043230056763,True,15,20
LSTM_Config2,15063,1128.9536,939.3277,15.648922324180603,9.150017261505127,True,15,21
LSTM_Config2,15064,307.93372,256.031,4.283894598484039,10.04477047920227,True,15,22
LSTM_Config2,15065,297.52496,227.4692,3.8685765117406845,9.071717739105225,True,15,23
LSTM_Config2,15066,321.7975,232.5448,3.9545681327581406,9.27652096748352,True,15,24
LSTM_Config2,15067,298.65665,245.58012,4.1134413331747055,9.04239273071289,True,15,25
LSTM_Config2,15068,314.3289,256.28027,4.300032556056976,10.870411157608032,True,15,26
LSTM_Config2,15069,508.64084,450.631,7.291651517152786,9.447407484054565,True,15,27
LSTM_Config2,15070,1880.3856,1690.6221,27.286192774772644,9.372229099273682,True,15,28
LSTM_Config2,15071,320.2394,269.61118,4.463968798518181,10.653587102890015,True,15,29
LSTM_Config2,15072,281.90997,228.80359,3.8178004324436188,9.642708539962769,True,15,30
LSTM_Config2,15073,279.97736,229.29008,3.8168195635080338,9.548454523086548,True,15,31
LSTM_Config2,15074,434.83463,372.00192,5.976586416363716,10.243773698806763,True,15,32
LSTM_Config2,15075,443.57217,388.74368,6.528420001268387,9.470058917999268,True,15,33
LSTM_Config2,15076,263.76965,198.22505,3.376675769686699,9.124988555908203,True,15,34
LSTM_Config2,15077,566.44763,490.6355,7.893970608711243,10.142911672592163,True,15,35
LSTM_Config2,15078,292.38644,235.54517,3.9419930428266525,9.463403940200806,True,15,36
LSTM_Config2,15079,300.51028,253.49971,4.192741587758064,9.312467336654663,True,15,37
LSTM_Config2,15080,277.2889,225.39697,3.7982843816280365,9.94706678390503,True,15,38
LSTM_Config2,15081,292.866,224.6582,3.7900038063526154,9.748546838760376,True,15,39
LSTM_Config2,15082,662.5585,572.39294,9.179630130529404,8.95802903175354,True,15,40
LSTM_Config2,15083,2098.0022,1843.7867,30.96212148666382,8.828776121139526,True,15,41
LSTM_Config2,15084,563.80255,440.8988,7.153066992759705,10.107357025146484,True,15,42
LSTM_Config2,15085,285.51047,208.54765,3.5736333578824997,9.361167192459106,True,15,43
LSTM_Config2,15086,559.72986,381.59912,6.531698256731033,8.931728839874268,True,15,44
LSTM_Config2,15087,290.5482,211.35469,3.593052923679352,9.719848155975342,True,15,45
LSTM_Config2,15088,333.87872,237.2192,4.045727849006653,9.516490936279297,True,15,46
LSTM_Config2,15089,304.931,220.27551,3.7653986364603043,9.22695016860962,True,15,47
LSTM_Config2,15090,288.60873,211.02303,3.585870936512947,10.8291494846344,True,15,48
LSTM_Config2,15091,310.9594,267.6858,4.428174719214439,9.545603275299072,True,15,49
LSTM_Config2,16042,407.14944,361.4204,5.859995260834694,9.527796506881714,True,16,0
LSTM_Config2,16043,794.65326,724.2698,11.706050485372543,10.05249285697937,True,16,1
LSTM_Config2,16044,214.84903,159.51665,2.724362723529339,9.849486112594604,True,16,2
LSTM_Config2,16045,362.27988,259.1047,4.403621330857277,9.200043201446533,True,16,3
LSTM_Config2,16046,297.8789,215.26176,3.6605175584554672,9.13400673866272,True,16,4
LSTM_Config2,16047,316.63196,269.65833,4.4893234968185425,9.944568157196045,True,16,5
LSTM_Config2,16048,378.3291,333.12155,5.45242577791214,9.338314056396484,True,16,6
LSTM_Config2,16049,403.96448,359.03305,5.856117233633995,8.996029138565063,True,16,7
LSTM_Config2,16050,1307.6045,1084.5593,17.450745403766632,10.447066307067871,True,16,8
LSTM_Config2,16051,1050.6569,976.04785,16.116930544376373,9.463741540908813,True,16,9
LSTM_Config2,16052,419.8172,373.9102,6.081554666161537,9.124217748641968,True,16,10
LSTM_Config2,16053,298.6714,221.29646,3.744985908269882,10.320253372192383,True,16,11
LSTM_Config2,16054,289.5977,222.52531,3.749622032046318,9.595662593841553,True,16,12
LSTM_Config2,16055,299.63272,236.03264,3.9718467742204666,9.482445478439331,True,16,13
LSTM_Config2,16056,297.91147,230.26591,3.8830753415822983,8.756290435791016,True,16,14
LSTM_Config2,16057,782.2405,668.0491,10.918783396482468,10.03303837776184,True,16,15
LSTM_Config2,16058,302.22302,256.69034,4.261453822255135,9.376390933990479,True,16,16
LSTM_Config2,16059,299.5797,257.8738,4.270925745368004,9.211438655853271,True,16,17
LSTM_Config2,16060,314.81662,249.82805,4.251508042216301,10.303480625152588,True,16,18
LSTM_Config2,16061,262.24112,194.21748,3.3062055706977844,9.245851278305054,True,16,19
LSTM_Config2,16062,303.67032,247.46399,4.146450757980347,9.270084619522095,True,16,20
LSTM_Config2,16063,298.64447,240.03882,4.0244802832603455,10.592115879058838,True,16,21
LSTM_Config2,16064,331.54907,282.9714,4.660918936133385,9.485304832458496,True,16,22
LSTM_Config2,16065,313.54205,242.1554,4.079459607601166,9.171118259429932,True,16,23
LSTM_Config2,16066,929.094,756.9034,12.117087841033936,10.48340630531311,True,16,24
LSTM_Config2,16067,335.84097,283.34933,4.6830300241708755,9.564997434616089,True,16,25
LSTM_Config2,16068,306.21725,261.90524,4.350987076759338,9.351451396942139,True,16,26
LSTM_Config2,16069,652.10693,577.1123,9.643623977899551,8.936963558197021,True,16,27
LSTM_Config2,16070,293.42072,215.6862,3.659309819340706,10.069701194763184,True,16,28
LSTM_Config2,16071,284.62976,208.64026,3.5546910017728806,9.300506830215454,True,16,29
LSTM_Config2,16072,427.92624,369.03415,6.237410381436348,9.03381085395813,True,16,30
LSTM_Config2,16073,283.7874,226.35786,3.807886317372322,10.153759002685547,True,16,31
LSTM_Config2,16074,294.9814,220.44588,3.7847764790058136,9.15514326095581,True,16,32
LSTM_Config2,16075,318.75522,236.44902,4.023562744259834,9.409460544586182,True,16,33
LSTM_Config2,16076,274.92432,220.13171,3.710976615548134,10.042752981185913,True,16,34
LSTM_Config2,16077,270.59448,198.42558,3.4007620066404343,9.684009552001953,True,16,35
LSTM_Config2,16078,241.6549,189.68945,3.2202061265707016,9.39898943901062,True,16,36
LSTM_Config2,16079,300.32507,224.55579,3.7984538823366165,10.411041498184204,True,16,37
LSTM_Config2,16080,296.15897,230.42964,3.891734406352043,9.689432382583618,True,16,38
LSTM_Config2,16081,1353.1116,1032.3345,16.806472837924957,10.156582355499268,True,16,39
LSTM_Config2,16082,1718.1804,1574.5326,25.411882996559143,8.989996433258057,True,16,40
LSTM_Config2,16083,647.92584,570.08514,9.167828410863876,10.499131202697754,True,16,41
LSTM_Config2,16084,674.34875,563.41113,9.022047370672226,9.48268723487854,True,16,42
LSTM_Config2,16085,322.8536,270.19153,4.475958272814751,8.986775159835815,True,16,43
LSTM_Config2,16086,286.78336,230.90442,3.8754530251026154,10.288710832595825,True,16,44
LSTM_Config2,16087,293.6129,208.98991,3.568783402442932,9.275280714035034,True,16,45
LSTM_Config2,16088,306.77463,264.00735,4.3786365538835526,9.098910808563232,True,16,46
LSTM_Config2,16089,339.21793,259.91187,4.415934160351753,10.301484107971191,True,16,47
LSTM_Config2,16090,241.06496,204.20332,3.400089219212532,9.445960998535156,True,16,48
LSTM_Config2,16091,284.34216,228.64668,3.831068053841591,9.196725130081177,True,16,49
LSTM_Config2,17042,311.81696,254.64839,4.276672378182411,10.289668321609497,True,17,0
LSTM_Config2,17043,315.55478,251.77332,4.220471158623695,9.520452499389648,True,17,1
LSTM_Config2,17044,302.9209,236.44588,3.9835404604673386,9.300848007202148,True,17,2
LSTM_Config2,17045,302.58588,243.6894,4.091941937804222,8.95547103881836,True,17,3
LSTM_Config2,17046,393.77905,349.59714,5.706219002604485,10.018607139587402,True,17,4
LSTM_Config2,17047,3536.3328,3238.1013,52.23571062088013,9.114144325256348,True,17,5
LSTM_Config2,17048,325.72845,227.62617,3.86267751455307,9.036804437637329,True,17,6
LSTM_Config2,17049,292.3219,213.16377,3.6216281354427338,10.288051128387451,True,17,7
LSTM_Config2,17050,293.15552,225.48018,3.8208384066820145,9.372555494308472,True,17,8
LSTM_Config2,17051,303.6066,261.4297,4.341031983494759,9.941465139389038,True,17,9
LSTM_Config2,17052,295.89447,247.23299,4.1129447519779205,10.661801815032959,True,17,10
LSTM_Config2,17053,1365.6465,1133.7822,18.278418481349945,9.78724217414856,True,17,11
LSTM_Config2,17054,307.57062,219.04146,3.740903362631798,9.241013050079346,True,17,12
LSTM_Config2,17055,307.67673,246.63342,4.131556674838066,10.20334768295288,True,17,13
LSTM_Config2,17056,307.14807,223.72041,3.8069572299718857,9.461122274398804,True,17,14
LSTM_Config2,17057,422.9339,376.08237,6.102868914604187,9.463815212249756,True,17,15
LSTM_Config2,17058,279.88297,219.47266,3.710322454571724,10.125133752822876,True,17,16
LSTM_Config2,17059,596.84607,536.7421,8.950168639421463,9.262377500534058,True,17,17
LSTM_Config2,17060,227.6415,188.46277,3.1715046614408493,9.100326299667358,True,17,18
LSTM_Config2,17061,302.1868,220.49443,3.7345606833696365,8.957803726196289,True,17,19
LSTM_Config2,17062,279.70367,226.44629,3.8039982318878174,10.351722478866577,True,17,20
LSTM_Config2,17063,296.58652,247.3835,4.117483273148537,9.271481990814209,True,17,21
LSTM_Config2,17064,5779.5293,5694.3496,93.01066994667053,9.747776746749878,True,17,22
LSTM_Config2,17065,295.9599,244.50594,4.07971665263176,11.330548286437988,True,17,23
LSTM_Config2,17066,502.3157,456.1257,7.40024521946907,9.878361940383911,True,17,24
LSTM_Config2,17067,370.92096,330.67996,5.428339913487434,9.233607292175293,True,17,25
LSTM_Config2,17068,713.27216,578.1025,9.499796479940414,10.448258876800537,True,17,26
LSTM_Config2,17069,312.02173,266.90775,4.421783983707428,9.794495582580566,True,17,27
LSTM_Config2,17070,276.16843,203.77815,3.502010926604271,9.66952133178711,True,17,28
LSTM_Config2,17071,282.88324,217.4701,3.6656878888607025,8.943657636642456,True,17,29
LSTM_Config2,17072,310.78485,265.07028,4.40276674926281,10.51026177406311,True,17,30
LSTM_Config2,17073,386.49,344.91846,5.634303390979767,9.339998722076416,True,17,31
LSTM_Config2,17074,502.29108,425.42798,7.184892892837524,9.072874784469604,True,17,32
LSTM_Config2,17075,305.99063,222.07483,3.781985864043236,10.118178606033325,True,17,33
LSTM_Config2,17076,301.39307,216.23076,3.683127835392952,9.270897150039673,True,17,34
LSTM_Config2,17077,338.06424,284.35852,4.7039613127708435,9.256360054016113,True,17,35
LSTM_Config2,17078,297.72745,237.30464,3.9998162537813187,10.431565999984741,True,17,36
LSTM_Config2,17079,398.51825,345.236,5.610620602965355,9.624135255813599,True,17,37
LSTM_Config2,17080,299.22952,244.29126,4.064638912677765,9.193437337875366,True,17,38
LSTM_Config2,17081,431.68268,363.96924,6.068341061472893,10.331158638000488,True,17,39
LSTM_Config2,17082,313.81302,235.73584,4.051496088504791,9.470399856567383,True,17,40
LSTM_Config2,17083,395.19873,284.864,4.893987253308296,9.235832214355469,True,17,41
LSTM_Config2,17084,308.2176,246.70393,4.140006378293037,8.785036563873291,True,17,42
LSTM_Config2,17085,305.2359,238.42827,4.003782942891121,10.108421325683594,True,17,43
LSTM_Config2,17086,2173.1968,2056.4187,33.88438522815704,9.571310997009277,True,17,44
LSTM_Config2,17087,363.5455,271.11295,4.5632243156433105,9.135518789291382,True,17,45
LSTM_Config2,17088,271.09607,224.17342,3.766348585486412,10.50316834449768,True,17,46
LSTM_Config2,17089,314.99774,270.26657,4.448618367314339,9.4979829788208,True,17,47
LSTM_Config2,17090,320.03625,261.52426,4.370705410838127,9.427736043930054,True,17,48
LSTM_Config2,17091,967.48755,839.51044,13.425891101360321,10.61375880241394,True,17,49
LSTM_Config2,18042,298.70404,241.26738,4.039931669831276,9.957663774490356,True,18,0
LSTM_Config2,18043,582.6824,536.87823,8.933059126138687,9.469204425811768,True,18,1
LSTM_Config2,18044,402.60974,362.05896,5.9455592185258865,9.962932586669922,True,18,2
LSTM_Config2,18045,1122.0481,892.3133,14.526928961277008,9.669812679290771,True,18,3
LSTM_Config2,18046,401.65277,357.9191,5.815531685948372,9.546456813812256,True,18,4
LSTM_Config2,18047,1558.0668,1418.796,22.857743501663208,8.95773458480835,True,18,5
